"","pos","lower","upper","lower.R","upper.R"
"28",369,0.00109706750909641,0.00265609842311867,5.13790611875744e-06,2.25982045787435e-05
"29",370,0.00129192202047018,0.00301687609445501,6.73063014346447e-06,2.39162082148415e-05
"30",371,0.000101702209201016,0.00162466726552178,4.85813507965594e-06,2.22611949622371e-05
"31",372,0.00153601508579173,0.0040854521566622,1.43695654124756e-05,3.10689823229664e-05
"32",373,0.000180207209909678,0.00163179838438982,4.16582057998868e-06,2.16589525319597e-05
"33",374,0.000791332115331674,0.00320362321182315,1.31221438162351e-05,2.99487052959627e-05
"34",375,7.57838640990505e-05,0.00152298234662731,4.1138612555099e-06,2.16894145149769e-05
"35",376,0.000261365408346073,0.00183827791989833,5.2948265623042e-06,2.28571874253404e-05
"36",377,0.00517333596103158,0.00924116733253869,2.82993879379815e-05,4.44846524525716e-05
"37",378,0.00012881205479179,0.0015592317140151,3.85224740068924e-06,2.17726422392547e-05
"38",379,6.25541039166287e-05,0.00126534972182671,1.76542903217502e-06,1.9728023670061e-05
"39",380,0.00015300126735559,0.00179769211169115,5.96668422959335e-06,2.33852219230477e-05
"40",381,9.51968686349456e-06,0.00123793968136993,1.77176502174399e-06,2.04560664877627e-05
"41",382,6.16667070280012e-05,0.00152108664682296,4.02562009541347e-06,2.23596655978829e-05
"42",383,9.45290258958583e-06,0.00122605954064241,1.71908557322655e-06,2.02676718796169e-05
"43",384,0.000134540474956417,0.00163991866062758,4.45221400696366e-06,2.27630585546134e-05
"44",385,8.72182999112761e-05,0.00143822804467465,2.98084053751516e-06,2.14365904758025e-05
"45",386,0.000397659896798635,0.00251330111201299,1.03490319706815e-05,2.73941786616472e-05
"46",387,4.39447347799848e-05,0.00145277680546288,3.68777540179232e-06,2.14641177611151e-05
"47",388,9.48060561979796e-05,0.00156733269976691,4.20367865210978e-06,2.22697480041274e-05
"48",389,1.73240298540094e-05,0.00124589712448882,1.87774268119347e-06,2.02481652733904e-05
"49",390,0.000444718544598432,0.00263774800570893,1.09986323389978e-05,2.88390388630085e-05
"50",391,1.45168807137904e-05,0.00117538302572148,1.147633368306e-06,1.98414648851056e-05
"51",392,0.0002226137146962,0.00224923603853614,9.02410599217541e-06,2.8618801740453e-05
"52",393,0.000611983580168343,0.002953513394369,1.23608067938191e-05,3.00783234958438e-05
"53",394,4.04116349436481e-05,0.0013667962078259,2.71344395386397e-06,2.12880644438819e-05
"54",395,6.76713660917489e-05,0.00164987839419673,5.11363670892451e-06,2.36807887532958e-05
"55",396,0.000371055181631881,0.00253908548982626,1.07598771879836e-05,2.86040696075533e-05
"56",397,0.00125909635592979,0.00418879460324921,1.79346926647164e-05,3.52725999429185e-05
"57",398,4.53833368745507e-05,0.00157544507547436,4.60810554808591e-06,2.32322325492543e-05
"58",399,2.23611143183119e-05,0.00131236915702882,2.30167012635801e-06,2.11590268028694e-05
"59",400,5.86445742404993e-05,0.00151540472963281,3.98377481444692e-06,2.228186049437e-05
"60",401,2.16178373370915e-05,0.00116776175985455,1.13120056893053e-06,1.94013806968194e-05
"61",402,4.12055686649344e-06,0.00112513778403857,8.16000061373428e-07,1.93460962034963e-05
"62",403,9.01697479363503e-06,0.0012118637125702,1.54231439053787e-06,2.01565676077429e-05
"63",404,3.72805315235954e-05,0.00144768306315385,3.55724018611798e-06,2.18473808827294e-05
"64",405,1.68167287825286e-06,0.0011175383691289,7.29444804331547e-07,1.93803841942211e-05
"65",406,0.000276027376121032,0.00227399034406711,9.14787819173323e-06,2.68575574237846e-05
"66",407,0.000796602613353741,0.00320345316684362,1.31692605538016e-05,2.91067340235139e-05
"67",408,0.00058787872042915,0.00216681122569478,5.18030255244446e-06,2.31306719037238e-05
"68",409,6.11956046270542e-05,0.00156430103637769,4.48043337938161e-06,2.25438902334646e-05
"69",410,4.80712944524508e-07,0.00106224482822899,2.61651473485701e-07,1.88741089336357e-05
"70",411,1.37419735762169e-05,0.00125711650200815,2.06109173775582e-06,2.02310137862538e-05
"71",412,4.67429538692074e-05,0.00149482671141516,3.97824848373622e-06,2.20381228158268e-05
"72",413,0.000875683584190409,0.00339586986288199,1.40891461421202e-05,3.10420925057264e-05
"73",414,0.000626455567902308,0.00280496815838439,1.08763753940148e-05,2.82900644033997e-05
"74",415,0.000987379710187299,0.00385199958732651,1.7339609560371e-05,3.41652678134199e-05
"75",416,0.000261505270000676,0.00166021622056469,3.46345103246183e-06,2.1694672039659e-05
"76",417,1.87498340254597e-05,0.00116593835104933,1.00033211148015e-06,1.97295806450753e-05
"77",418,1.9320188491534e-06,0.001114710784417,5.59706069359346e-07,1.96564705612445e-05
"78",419,0.000723706595449156,0.00272363727817673,8.91841002644669e-06,2.79855262579806e-05
"79",420,5.14566000420751e-06,0.00115365274969233,8.04708510049515e-07,2.01783653951685e-05
"80",421,1.85747179369998e-05,0.00126917885162906,1.81371459427183e-06,2.10025524908523e-05
"81",422,0.000169149486732366,0.00209271720395262,8.18216912529663e-06,2.72212149965175e-05
"82",423,3.37876094112741e-06,0.00113627818991728,8.1678780655708e-07,1.97071389957208e-05
"83",424,1.09310110728242e-05,0.00119985247827086,1.35465578951211e-06,2.01798385218635e-05
"84",425,0.00030253513366002,0.00230709064145579,9.06408137465075e-06,2.76086529037099e-05
"85",426,0.00170070168874902,0.00481342028118898,1.95884099377002e-05,3.67310318683406e-05
"86",427,6.01219031122463e-05,0.00162592468957627,4.99538481494126e-06,2.33633961008341e-05
"87",428,6.6627728402721e-06,0.00114988902487041,8.78880137558598e-07,1.98660771043887e-05
"88",429,1.13882329052398e-05,0.00126297285353023,1.95989923551323e-06,2.06996695481915e-05
"89",430,3.19480766845191e-05,0.00143902115836473,3.41378073728686e-06,2.21310093436575e-05
"90",431,0.000747430814880247,0.00329620692508328,1.43283869799692e-05,3.1839121077205e-05
"91",432,3.24054318316084e-06,0.00113069372677332,7.42354746520338e-07,1.97011277738521e-05
"92",433,2.53747518371722e-05,0.00138517747306802,2.98303588500987e-06,2.16607802767462e-05
"93",434,0.000177670793886509,0.00196477755602917,7.04612305177853e-06,2.54428359355916e-05
"94",435,3.76068841871792e-06,0.00115148895041871,9.92170854081749e-07,1.97547720713086e-05
"95",436,3.66426328919342e-06,0.00113572169706349,8.56235441242468e-07,1.95942528467099e-05
"96",437,0.000271362201391849,0.00239596596170547,1.0332180142237e-05,2.82227730400798e-05
"97",438,1.99858324281583e-06,0.0011146594276768,6.16149233957441e-07,1.95414732272122e-05
"98",439,7.19636889329286e-07,0.00108938976445618,3.94526515827657e-07,1.93190489227643e-05
"99",440,6.2388670526485e-05,0.00144557055936122,3.22240237709872e-06,2.18183076265143e-05
"100",441,1.02767531717713e-06,0.0010808940660835,4.18692737878019e-07,1.90292764025144e-05
"101",442,5.3572122291642e-05,0.00148955572014327,3.80560506912453e-06,2.21243703279301e-05
"102",443,0.000210139077618711,0.00210073362342067,8.14660759213998e-06,2.60190717934079e-05
"103",444,3.86527706147156e-05,0.00141161694215098,3.25657081735181e-06,2.14588542136814e-05
"104",445,1.08686614838899e-05,0.00122705867749267,1.7238094418003e-06,2.01641192388579e-05
"105",446,1.74358206029792e-05,0.00134064557847027,2.80893380579034e-06,2.09540350324702e-05
"106",447,0.000221739708796637,0.00218847498401388,9.00627869880798e-06,2.60458695924973e-05
"107",448,0.00078241497588725,0.00357652659639241,1.67367307755214e-05,3.35635694486572e-05
"108",449,1.57385038829166e-06,0.00108077320445592,4.96263125172046e-07,1.88413738688527e-05
"109",450,0.000124639465405068,0.00174044107530527,5.57790398390394e-06,2.33963852406464e-05
"110",451,0.000205617547885913,0.00209767124774584,8.26282836195249e-06,2.55340213831539e-05
"111",452,2.21329091601664e-06,0.00109828039049986,6.41456812622241e-07,1.90277160159502e-05
"112",453,7.50005085956688e-05,0.00162682554745391,4.97576851561577e-06,2.28605948287113e-05
"113",454,0.000668678325681746,0.00310966102562672,1.33440240128749e-05,3.04670591927518e-05
"114",455,4.14532391583502e-05,0.00132287269910019,2.35795814650802e-06,2.06651871448236e-05
"115",456,0.000129694899698159,0.00187319194859533,6.76826394120868e-06,2.45785237542979e-05
"116",457,1.0545529534955e-05,0.0012267646836293,1.73106904940498e-06,2.01359621608586e-05
"117",458,8.43918489250774e-05,0.00163185642557728,4.91621037054385e-06,2.28609690026449e-05
"118",459,2.89632673687653e-05,0.00141587632232206,3.24128109183122e-06,2.18722808965771e-05
"119",460,1.19187179230207e-05,0.00123232747439739,1.3412674552968e-06,2.11073505943586e-05
"120",461,2.87650550325721e-06,0.00119250025904205,9.97923713774132e-07,2.09249048342381e-05
"121",462,8.56334297263848e-06,0.00121472290713017,1.24530003071046e-06,2.08832603087704e-05
"122",463,0.00013547342979416,0.00176418038918849,5.2610059389946e-06,2.47929403696229e-05
"123",464,0.000138441783933974,0.00193534794501791,6.88320360244565e-06,2.63478423604992e-05
"124",465,0.000592700984983789,0.00315373060520574,1.43296742851283e-05,3.29913366879396e-05
"125",466,0.000883118874073195,0.00363467570358296,1.61241235678611e-05,3.47464485160076e-05
"126",467,0.000180438139690634,0.0019003101146441,6.92082084460545e-06,2.31533701892129e-05
"127",468,0.000194349523547644,0.00184854324148314,5.49926847604417e-06,2.50299631714853e-05
"128",469,1.72261210433646e-05,0.00124735404652431,1.39750185976294e-06,2.12250802892066e-05
"129",470,7.24704801966118e-06,0.00112904583104902,1.14185920949256e-06,1.8863126811586e-05
"130",471,0.000395102183192653,0.00201976547945616,5.14415903443642e-06,2.47914935895532e-05
"131",472,0.000158536601513888,0.00199983085415332,7.27043432651847e-06,2.66970978479485e-05
"132",473,8.48993084792509e-06,0.00119615592171129,8.23853522255643e-07,2.11345431213389e-05
"133",474,7.28990677927772e-06,0.00127987009142549,1.72524336879877e-06,2.1714031612806e-05
"134",475,3.05088087588366e-06,0.00119568613735704,9.31724512503354e-07,2.10479994718675e-05
"135",476,0.000167788655082415,0.0020902071103105,7.96063156041123e-06,2.77548685703431e-05
"136",477,2.7909905646789e-06,0.00117670286335168,6.06347906341604e-07,2.11745376398194e-05
"137",478,0.000136005636277172,0.00202224733597359,7.64463228264654e-06,2.73092700667885e-05
"138",479,2.20430590254936e-05,0.00128422542063211,1.56345252681267e-06,2.17510419582194e-05
"139",480,8.83900655777593e-05,0.00169229785954811,5.03682249168804e-06,2.44489456304594e-05
"140",481,1.62406338127285e-05,0.00133122840548412,2.13496158928212e-06,2.21592885732452e-05
"141",482,0.000132514572055153,0.00194310622028032,6.982804927992e-06,2.64954853006124e-05
"142",483,1.90404852233518e-06,0.00115746760327825,6.93291605502445e-07,2.05187254760819e-05
"143",484,0.000159254812670674,0.00183459316798287,5.586127448099e-06,2.54994199180949e-05
"144",485,4.03996041670241e-06,0.00116233314489203,5.25034952619033e-07,2.09639092543817e-05
"145",486,3.39783051495905e-05,0.00143608562807676,2.9205365223652e-06,2.3070223718812e-05
"146",487,1.08598149805656e-05,0.00132122857489647,2.01098269610315e-06,2.22851676717821e-05
"147",488,8.81627999179413e-06,0.00118312910417311,6.51439740054764e-07,2.11556629509867e-05
"148",489,2.6507348613557e-05,0.00139738593822224,2.69759380618806e-06,2.25708536727902e-05
"149",490,2.43916218311166e-06,0.00118993355984645,8.95305686400798e-07,2.09969840818287e-05
"150",491,3.31100391025597e-06,0.00117696189857919,7.86101436850928e-07,2.08181690736568e-05
"151",492,8.51092235578544e-06,0.00131101790837294,1.87407167140091e-06,2.22892238985308e-05
"152",493,3.45295306941733e-05,0.00141703690378122,2.74465715786619e-06,2.27798140825861e-05
"153",494,1.32842224763329e-06,0.00114195389622592,3.95907388249485e-07,2.06458279463688e-05
"154",495,1.33253801447747e-05,0.00133202888347722,1.96386679402165e-06,2.25461405994121e-05
"155",496,3.74053006224117e-05,0.00144425520045708,2.8724012228317e-06,2.32489526884332e-05
"156",497,0.000165291262516231,0.00208607065940098,7.92867912845714e-06,2.77645198162862e-05
"157",498,0.000158549937183282,0.00203917604314471,7.50110991988492e-06,2.74931955047771e-05
"158",499,0.000283928801983956,0.00233597448699121,9.17639869989386e-06,2.90215667149718e-05
"159",500,0.000493260147685222,0.00277982736711782,1.14359788861532e-05,3.11899988715565e-05
"160",501,2.04237725663891e-06,0.00119243403192017,6.50522226532733e-07,2.15395232114702e-05
"161",502,1.27516733116093e-05,0.0013334384785475,1.95428543208694e-06,2.26085334098423e-05
"162",503,1.66652183891891e-06,0.00119076060969779,5.97761957870857e-07,2.15762580003597e-05
"163",504,7.79086266727758e-05,0.00167837482168366,4.71985851528735e-06,2.4999505848894e-05
"164",505,2.61960450736273e-06,0.00118327629079254,5.7999905114813e-07,2.13438510301298e-05
"165",506,3.26447411707817e-06,0.00121455487622903,8.92363459503178e-07,2.15884820354314e-05
"166",507,0.000104759893662331,0.00182791979616853,5.91039767429399e-06,2.61018384267526e-05
"167",508,0.00179408750256733,0.00527134448382975,2.29277783299071e-05,4.19186629139198e-05
"168",509,5.80786584790011e-05,0.00154290247555796,3.60312672249489e-06,2.39838056631397e-05
"169",510,5.10050946731819e-05,0.00159658253820851,4.09051580227016e-06,2.47846504008495e-05
"170",511,1.95268330127179e-05,0.00142546296500692,2.81752964228202e-06,2.32587677688368e-05
"171",512,0.000554075592744857,0.00218349351798554,4.85888103814224e-06,2.55942189372188e-05
"172",513,2.7520252038113e-05,0.00138445163508547,2.15599882480807e-06,2.32293624818362e-05
"173",514,0.000365239508789675,0.00253088272984394,1.02327755897421e-05,3.00495524252531e-05
"174",515,0.000102772580697868,0.00182181372922093,5.80817559621381e-06,2.62534571163062e-05
"175",516,0.000585035685528785,0.00314021202121311,1.40561243621639e-05,3.34051395498935e-05
"176",517,5.38499237623681e-06,0.00121127128239679,8.34263620639946e-07,2.15540643624893e-05
"177",518,0.00173904397942887,0.00398942700219511,1.09869398965488e-05,3.07376149493587e-05
"178",519,3.10428279213661e-06,0.00120065292784157,6.89219359943214e-07,2.16018863925416e-05
"179",520,0.000192096260825408,0.00159364602494123,2.73948506708552e-06,2.32762891347907e-05
"180",521,0.000421705487547846,0.00218661271642252,6.07872104170343e-06,2.69277146566099e-05
"181",522,3.5085691809332e-05,0.00146622966112298,2.97790901922989e-06,2.36775514457751e-05
"182",523,2.95143746669514e-06,0.00122140363296353,9.40574924419064e-07,2.16422464267671e-05
"183",524,3.2141335690507e-05,0.00144539383179272,2.86455528708994e-06,2.33720395026963e-05
"184",525,4.05253152888004e-05,0.00159650576754225,4.22405396554866e-06,2.47077517890551e-05
"185",526,8.64806754017078e-06,0.001220656344432,8.22974554765648e-07,2.17217677768148e-05
"186",527,0.00038522697108876,0.00256289519071528,1.0185704866181e-05,3.07068034421214e-05
"187",528,0.000392813655982472,0.00261924022570845,1.08156301959262e-05,3.04064620629702e-05
"188",529,3.59594032142375e-05,0.00154753375193129,3.82743988748793e-06,2.41884208325535e-05
"189",530,1.78979031789952e-05,0.00136297220005856,2.12056996372444e-06,2.29245712374237e-05
"190",531,7.13994195378307e-05,0.00170634372297996,5.02525224890193e-06,2.5393699515244e-05
"191",532,0.000414035201180126,0.00278936773225245,1.23374125484346e-05,3.15562301022912e-05
"192",533,0.000276361110522766,0.00247514240192832,1.0665287314313e-05,2.98155860442345e-05
"193",534,1.02440443730941e-05,0.00129280463528689,1.4957091404036e-06,2.23004286153185e-05
"194",535,3.39761877058614e-05,0.00146622101125897,3.02398494502313e-06,2.34775879147978e-05
"195",536,0.000307062279234101,0.00237426617400794,9.3072455725278e-06,2.87094422360815e-05
"196",537,0.000468112622110664,0.00282300948914184,1.20438882897832e-05,3.1489974038969e-05
"197",538,0.000775115159299194,0.00346178793329875,1.5228739263605e-05,3.44641425471654e-05
"198",539,0.000868093195638763,0.00352932555186968,1.4943521429137e-05,3.45799693123631e-05
"199",540,6.46379989847033e-05,0.00159092559319415,3.76726265301486e-06,2.4714131779135e-05
"200",541,8.65430304028034e-05,0.0016759827893146,4.37456473812264e-06,2.53194311081162e-05
"201",542,7.04757508782684e-07,0.00118182973030724,2.69546495290798e-07,2.1871143406007e-05
"202",543,3.31240958797268e-05,0.00150218420640421,3.08194926769401e-06,2.4528887159715e-05
"203",544,0.000133203677130678,0.002112960946969,8.13275611531312e-06,2.91914214663793e-05
"204",545,2.71004799328154e-05,0.00136397246028822,2.99082175293022e-06,2.08982944412664e-05
"205",546,7.36870146996765e-05,0.00177952509186786,5.50866483231889e-06,2.64412061165786e-05
"206",547,4.08204469732469e-06,0.00125405452531181,9.18763042097988e-07,2.2557565913222e-05
"207",548,0.000208229790408701,0.00228420595261757,9.1473272049049e-06,2.98792430887331e-05
"208",549,0.000745420559596381,0.00346339166035738,1.53892733525854e-05,3.59325996098199e-05
"209",550,0.000333925090008601,0.00191194072947385,3.9877964241505e-06,2.59185310939137e-05
"210",551,0.000151259986505174,0.00193546453568823,6.05612351512832e-06,2.78357719521492e-05
"211",552,7.66866289034023e-05,0.0018192807808307,5.57894435099487e-06,2.75442446103594e-05
"212",553,0.000474920936902747,0.00288799208007845,1.23830761458238e-05,3.32814595364455e-05
"213",554,0.00093196514750223,0.00373805469237279,1.62201630509425e-05,3.70702269776582e-05
"214",555,1.35896920923645e-05,0.00125379357627558,5.48131465384701e-07,2.30313172479563e-05
"215",556,3.78501029215233e-05,0.00147549657430833,2.44693958716013e-06,2.49944313782437e-05
"216",557,1.4651043989265e-06,0.00126808577039374,7.36513658060975e-07,2.34237993331425e-05
"217",558,2.47759620166275e-06,0.0012767022479928,8.19788287251112e-07,2.34812106165006e-05
"218",559,1.31714126664955e-05,0.00142718754901762,2.21403680877933e-06,2.47825139441834e-05
"219",560,0.000273290704964143,0.00223877744854096,8.13600112596795e-06,2.85442240883139e-05
"220",561,5.13136780843878e-05,0.00165490391510267,4.07870034564358e-06,2.65938360598517e-05
"221",562,2.63793092334207e-06,0.00129897134192966,8.12369815767386e-07,2.41385250353002e-05
"222",563,6.06388489872736e-06,0.00128484133724361,6.43418967196334e-07,2.40031236582419e-05
"223",564,7.24311190913172e-06,0.0014173757272695,1.73793161515266e-06,2.57406930605694e-05
"224",565,9.30050122123815e-05,0.00173900294843708,4.16664049722492e-06,2.7787991842506e-05
"225",566,0.000432905025573226,0.00301266738009199,1.37055479851668e-05,3.66006941674855e-05
"226",567,0.000422571176989667,0.00315578900618392,1.53433149523973e-05,3.79133373642013e-05
"227",568,3.46733288195522e-06,0.00131911940326029,7.79587906550343e-07,2.47634754826497e-05
"228",569,1.98910098145368e-06,0.00134129657807859,9.82448145143444e-07,2.50600285107518e-05
"229",570,1.83687750165049e-05,0.00151959036884351,2.6491987890341e-06,2.65451077900733e-05
"230",571,9.51599172269833e-05,0.00202638556376819,7.05627571467958e-06,3.05867784429462e-05
"231",572,0.000675856466075736,0.00322504302456408,1.33872149613104e-05,3.65755688546428e-05
"232",573,0.000492703749988191,0.00309317212322693,1.37253223689371e-05,3.7741609213649e-05
"233",574,3.97623885404492e-05,0.00169976491856854,4.164088994694e-06,2.83035000954132e-05
"234",575,1.94808233479816e-05,0.00151725982352118,2.16807430519195e-06,2.74958796218384e-05
"235",576,3.6145103102485e-05,0.0017207001348081,4.14074759481104e-06,2.92219542676505e-05
"236",577,0.000294829083398215,0.00263998956257756,1.11336225029402e-05,3.50642857112517e-05
"237",578,0.00090347050654668,0.00390447659609743,1.79611996658593e-05,4.05706192362369e-05
"238",579,1.54196498022409e-05,0.00151657722493908,2.26334431403368e-06,2.73779136100851e-05
"239",580,3.69567774812237e-06,0.00138239561687742,9.39364744078953e-07,2.63301473420093e-05
"240",581,5.12458807563446e-05,0.00150965186953931,1.73486713204652e-06,2.713948505017e-05
"241",582,5.98985570942062e-05,0.00187445883107355,5.28348503704715e-06,3.10059074475503e-05
"242",583,2.05683494799624e-05,0.00163723142133698,2.92718732142603e-06,2.97078003880002e-05
"243",584,1.54991830318928e-05,0.00160371368656546,2.4557774809403e-06,2.97967013166785e-05
"244",585,0.000568237013923192,0.00334667946665473,1.52895529090234e-05,4.08782069118893e-05
"245",586,0.000919184198994292,0.00403110111721252,1.87974197122556e-05,4.40327675381222e-05
"246",587,0.000503126562062832,0.00313949290495258,1.38032806458643e-05,3.95163657302366e-05
"247",588,0.000106371293427706,0.00216687885063862,7.58378713169345e-06,3.41795191776878e-05
"248",589,1.47044046437412e-06,0.00138828053067412,4.49788431369547e-07,2.7556090749228e-05
"249",590,7.15298522931977e-05,0.00203865251718078,6.5511138572688e-06,3.33868840691569e-05
"250",591,9.48264773892042e-05,0.00215957064473178,7.53023987255347e-06,3.45661433824449e-05
"251",592,0.000544673120469543,0.00352809471926533,1.74156546446595e-05,4.34041256978437e-05
"252",593,0.00069104689549465,0.00374072472041826,1.80418639982735e-05,4.43269687717787e-05
"253",594,0.000677893938610338,0.00371260091713083,1.79592658063763e-05,4.37928979115055e-05
"254",595,7.80314819504265e-05,0.00210190924464128,7.02740632484447e-06,3.43599067302001e-05
"255",596,0.000679229313150868,0.00378807846520217,1.87672296780008e-05,4.46348336895779e-05
"256",597,6.20040338179015e-05,0.0019435999019374,5.61309566307863e-06,3.26644791276295e-05
"257",598,2.25175053132734e-06,0.00151632364360809,1.00490842087536e-06,3.04008565579699e-05
"258",599,0.000189522739111372,0.00250052758376323,1.02977767394402e-05,3.65690865279736e-05
"259",600,2.06279126029258e-06,0.00147636204138086,4.64561791853874e-07,3.02847982922622e-05
"260",601,1.58955307955422e-05,0.00168462217905736,2.82618647978554e-06,3.17134196700931e-05
"261",602,0.000372758209325734,0.00272196390757577,1.00766800610117e-05,3.89743349490824e-05
"262",603,1.02916521291871e-05,0.00164663045528783,2.3234332252979e-06,3.17323178291875e-05
"263",604,1.78577215001581e-05,0.00171346875793516,2.85803074251671e-06,3.25745649457779e-05
"264",605,3.80300962654315e-05,0.00176894384018345,3.30658620475095e-06,3.27529125800925e-05
"265",606,1.95752401767184e-06,0.00153910955713529,8.53196007479201e-07,3.15327153299496e-05
"266",607,2.9420556784192e-05,0.00184026784627559,3.79916728253377e-06,3.45151464990932e-05
"267",608,8.15872600729968e-06,0.00160261074260226,7.67889089079512e-07,3.34974745004544e-05
"268",609,5.63432743592356e-06,0.00156878301545636,8.34869474702492e-07,3.24016221520035e-05
"269",610,2.04928749570049e-05,0.00178639635146328,3.08074253890393e-06,3.45361387914985e-05
"270",612,0.000210966586188025,0.00284021417037661,1.28470342814086e-05,4.31717762422062e-05
"271",613,1.17982377492585e-06,0.00156996351577718,7.7337707099199e-07,3.27256062087064e-05
"272",614,4.42634943933418e-05,0.00195631306228868,4.61373164318553e-06,3.62483594050911e-05
"273",615,5.63088724053619e-06,0.00169806450028556,2.1159478354619e-06,3.4095403881264e-05
"274",616,1.31012441539097e-05,0.00176301248539904,2.91613401886802e-06,3.43358791909131e-05
"275",617,8.59331164655992e-05,0.00173552634698246,1.48451511519469e-06,3.3890640442419e-05
"276",618,7.77583786669708e-05,0.00225176269108723,7.67503452661149e-06,3.8636918216999e-05
"277",619,2.71598013120127e-06,0.00158195215122316,8.60569419053763e-07,3.28790408806115e-05
"278",620,1.14602107916158e-05,0.0017301246445777,2.44574948428907e-06,3.42839849319505e-05
"279",621,0.000167952174848526,0.00246420866959873,9.13991268982629e-06,3.96269804398971e-05
"280",622,0.000146051411912537,0.00254804693967038,1.02547947140873e-05,4.10482898243897e-05
"281",623,1.95827128698132e-05,0.00173320880680278,1.66878805670012e-06,3.55190202493338e-05
"282",624,1.50437531902054e-05,0.00177177409694965,3.1433058520337e-06,3.40951403373307e-05
"283",625,7.23383593124568e-06,0.00165397226743107,2.01115190468437e-06,3.27695784395289e-05
"284",626,0.000132690213968356,0.00197843969727866,4.00478281341816e-06,3.5236336280965e-05
"285",627,5.34621698093921e-05,0.00200925134780769,5.61856305847992e-06,3.549442376585e-05
"286",628,8.49270520361699e-06,0.00155409055265032,9.48081078506575e-07,3.16301721505739e-05
"287",629,6.774139874265e-05,0.00206223936920904,6.06824291432883e-06,3.58425708379542e-05
"288",630,5.98282110249878e-05,0.0020537627657862,6.62920114217171e-06,3.43137083084144e-05
"289",631,0.000257426827161023,0.00281763367761518,1.28128139354381e-05,3.97051551496284e-05
"290",632,0.000958166095291823,0.00433487353205441,2.15728756170106e-05,4.75482194643361e-05
"291",633,0.000148066829876521,0.00222633584652918,7.70454322036249e-06,3.46492836358516e-05
"292",634,0.00115222517161673,0.00499411945263224,2.66601934011967e-05,5.06584130779117e-05
"293",635,1.94291245847431e-05,0.00144213143755571,1.14374183501001e-06,2.72797158458938e-05
"294",636,0.000106820911288698,0.00215939459054443,7.84587597635897e-06,3.31385529164995e-05
"295",637,0.000383650866148856,0.00285055843128506,1.21758490293549e-05,3.72087529039309e-05
"296",638,0.00038226876020966,0.00233285262769473,8.17215744609438e-06,2.83100450821482e-05
"297",639,0.000435954782858602,0.0029628988047327,1.28911493137176e-05,3.73548714181988e-05
"298",640,0.000372869064471109,0.00293819535994678,1.33763302326975e-05,3.74200720275199e-05
"299",641,0.00057374015747615,0.00346275319923625,1.65878549919788e-05,4.10533045572107e-05
"300",642,0.000795380261465525,0.00376407598693424,1.75670042370577e-05,4.09567721326388e-05
"301",643,3.97848624742603e-06,0.00136371576039254,8.51025221198063e-07,2.59523879417918e-05
"302",644,0.000361175664810675,0.0029652556005611,1.37094180603603e-05,3.81984003066753e-05
