"","pos","lower","upper"
"159",500,0.00235683324051076,0.00594835759272269
"160",501,0.000924152749134994,0.00413239474225939
"161",502,0.00199992432896793,0.00607089367393083
"162",503,0.000888539553717213,0.00394293688054654
"163",504,0.00139880289171429,0.00503036211406466
"164",505,0.00113604209070576,0.004558740876429
"165",506,0.000762512343135436,0.00367211791404232
"166",507,0.00318233307953152,0.00797847460964272
"167",508,0.00196083243276304,0.00587538634255253
"168",509,0.0057723698809688,0.0109355564800061
"169",510,0.000761750653548951,0.00385370596808178
"170",511,0.00292319996744596,0.00741866104985242
"171",512,0.00477258047053433,0.00997411729509652
"172",513,0.00034678467118947,0.00295630512933514
"173",514,0.000456607811323228,0.00307498552869691
"174",515,0.00237139511033802,0.00665434476103598
"175",516,0.000688278432029387,0.00366085923075581
"176",517,0.000625965247221958,0.00354594874941887
"177",518,0.00283611884223949,0.00734254027355462
"178",519,0.00083752906515827,0.00389414227625655
"179",520,0.00120031046728439,0.00439485856331542
"180",521,0.00658126301563487,0.0119290297640225
"181",522,0.001788389342848,0.00575330136171536
"182",523,0.000699541448421201,0.00370481511969202
"183",524,0.00633491084613114,0.012049562844382
"184",525,0.00137345384504167,0.00502740124403191
"185",526,0.00139042728314186,0.00473189928328249
"186",527,0.00798401566098954,0.0143032598799826
"187",528,0.000561834865343194,0.00335705209061989
"188",529,0.00301885027499403,0.00745140671685802
"189",530,0.00178238682420962,0.00532441568885079
"190",531,0.00109481928756797,0.00450284178538075
"191",532,0.00082442593872222,0.00394559776084036
"192",533,0.00422530144795382,0.00916380744881655
"193",534,0.0013137632775064,0.00490052229656842
"194",535,0.00274095877505895,0.00726047214242397
"195",536,0.00570674302671853,0.0105268667709253
"196",537,0.00123671188910345,0.00460901540202705
"197",538,0.000802458704271857,0.00387756799082576
"198",539,0.00369483774024716,0.00774851032209707
"199",540,0.000854405812812459,0.00412269194248158
"200",541,0.0021203405888259,0.0063302687688263
"201",542,0.000747958171085538,0.00368692134416024
"202",543,0.00127061526465274,0.00481894077243462
"203",544,0.00207009599006731,0.00600639429687908
"204",545,0.0172734756586635,0.0243350798268941
"205",546,0.00167895810767379,0.00561608796254379
"206",547,0.00138871478935245,0.00505734534040058
"207",548,0.00443087902698742,0.00966774784771863
"208",549,0.00105514478638493,0.00448954978496581
"209",550,0.00238611953141251,0.00651102140072141
"210",551,0.00356012010142336,0.00784919427166178
"211",552,0.00195026515912219,0.00599771758185018
"212",553,0.00118523015154331,0.0045912590838078
"213",554,0.00216521172114018,0.00622666905811182
"214",555,0.000633741443821747,0.00369735461733151
"215",556,0.00190718956285097,0.00612153784984354
"216",557,0.000822354726848984,0.00393374658311539
"217",558,0.000569649082162547,0.003547324464618
"218",559,0.00105346215116651,0.0045568979046505
"219",560,0.00552730876731045,0.0110085795285469
"220",561,0.00197220603782747,0.00627042109835461
"221",562,0.00108399965875275,0.00446976099738601
"222",563,0.00172856979389868,0.00510994739977965
"223",564,0.00509570140658301,0.0106827197710291
"224",565,0.000402189834706705,0.00315733446724285
"225",566,0.00103300410310808,0.00447312603727703
"226",567,0.00231911957107814,0.00689097111347308
"227",568,0.000872061456987415,0.00433342076981864
"228",569,0.000872544182372916,0.00419151320908383
"229",570,0.00146493447563427,0.00549395781394519
"230",571,0.000488200403464113,0.00347651467106311
"231",572,0.0100315683000074,0.0171379680364373
"232",573,0.000378066845859996,0.00328690375128538
"233",574,0.0015933438520575,0.00565877793499951
"234",575,0.00107039433404652,0.00470622448139988
"235",576,0.000829020270506816,0.00432655600241861
"236",577,0.000561580695895536,0.00365747147764959
"237",578,0.00663954356254469,0.011979718974268
"238",579,0.00104443632766711,0.00474216850779884
"239",580,0.0010720348651512,0.00485374507383829
"240",581,0.00111270011618059,0.00471540122163115
"241",582,0.00222571303828899,0.00688682826561119
"242",583,0.00091570662364929,0.0045480537350078
"243",584,0.00772094806070697,0.0136434591208124
"244",585,0.000904907236723,0.00451872283422321
"245",586,0.000269713753333202,0.00313098627859868
"246",587,0.00660374743321724,0.0128209279611407
"247",588,0.00155940571234416,0.00586782097856311
"248",589,0.00111870744739901,0.00508252098454241
"249",590,0.00124054764551404,0.00521083537514726
"250",591,0.00140452877926492,0.00549033299675949
"251",592,0.000825149846625783,0.00454590354638596
"252",593,0.00253097993798873,0.00682454359947026
"253",594,0.000491170375921034,0.00363239126415074
"254",595,0.00255783601755791,0.00763570664629331
"255",596,0.00114636441041507,0.00464647494921457
"256",597,0.000952130234722672,0.00474091553550211
"257",598,0.000754223960050506,0.00443662496117218
"258",599,0.00862174535960276,0.0157015805587065
"259",600,0.00076975199907358,0.00447411668018701
"260",601,0.0014920446285879,0.0058479964599519
"261",602,0.00483291082454333,0.0106088187173559
"262",603,0.00244381218611232,0.00757645114305561
"263",604,0.00106572237718286,0.00510802657116598
"264",605,0.00695062217631926,0.0131988749157009
"265",606,0.000646552783555561,0.00424379636573021
"266",607,0.00182614841176746,0.00640661954675871
"267",608,0.00395790670761109,0.00973699852573738
"268",609,0.00317209314308506,0.0087734220403009
"269",610,0.00356311946936377,0.00960793983677939
"270",612,0.00209638167119082,0.00709121843040815
"271",613,0.000476755266049119,0.00383362000769884
"272",614,0.0053168450178474,0.0108077956427993
"273",615,0.00392991988516396,0.010196356701884
"274",616,0.00319030918461671,0.00905097353449411
"275",617,0.00869714244705378,0.0161244020353041
"276",618,0.00135458616063093,0.00584793459214514
"277",619,0.00222523774561426,0.007225402043582
"278",620,0.0026260724247195,0.00816397152909298
"279",621,0.00244140931322749,0.00778071164723478
"280",622,0.000949641202824506,0.00496445681964126
"281",623,0.011293789741534,0.0196338760689033
"282",624,0.0019631343045481,0.00689022305349689
"283",625,0.00196495106196679,0.00687405536668447
"284",626,0.00637346228688953,0.0129832107541261
"285",627,0.00150823602489721,0.00594418507128889
"286",628,0.0010819822015091,0.00507437714876667
"287",629,0.00214526356117886,0.0071675066485821
"288",630,0.00257840642679118,0.00712248612241429
"289",631,0.00251137192125524,0.00763336894515502
"290",632,0.00133300805328774,0.00515589523494279
"291",633,0.00102558283949669,0.00456330819119304
"292",634,0.00318466421186398,0.00857267987025273
"293",635,0.00139827110082479,0.0052352623489569
"294",636,0.00378603690785566,0.00943091302093692
"295",637,0.00031864140070781,0.00325903965496949
"296",638,0.0104879519083428,0.0175005642283928
"297",639,0.000389217411909059,0.00338089796301482
"298",640,0.000763767224080254,0.00405898356009501
"299",641,0.00408864918437509,0.0085698137160358
"300",642,0.00141309531162604,0.00542374312520821
"301",643,0.0008306673678431,0.00427091465964448
"302",644,0.0112102653226174,0.0186305145829062
"303",645,0.000812087779765295,0.00428560428209882
"304",646,0.00152388118852316,0.00568321730745508
"305",647,0.00617483699994202,0.0118347047584577
"306",648,0.00281534228836896,0.00775639594135599
"307",649,0.000221649860486632,0.00270276352342307
"308",650,0.0104375072898503,0.0174113691166698
"309",651,0.00098867933832789,0.0045319184569353
"310",652,0.00195445001917261,0.00637964506877154
"311",653,0.00173958547282777,0.00575698033570154
"312",654,0.000881270283255107,0.00438152218764667
"313",655,0.000303868921628099,0.0030554519629172
"314",656,0.00356420099411068,0.0085246131357876
"315",657,0.00123760914093359,0.00501438212159099
"316",658,0.00245519726202292,0.00609292172577654
"317",659,0.0295235911789238,0.0390210714588463
"318",660,0.00175651424029275,0.00590647873006842
"319",661,0.000455230088418323,0.00335332881786301
"320",662,0.000999768674198185,0.00453879929234947
"321",663,0.0012271447851059,0.00489232873042424
"322",664,0.000898667238104183,0.00423485818145952
"323",665,0.00239438032242756,0.00623760086969506
"324",666,0.00104993931246526,0.0043498412309048
"325",667,0.00116239947128402,0.00465438459322059
"326",668,0.00607556297446363,0.0109517317740022
"327",669,0.00242901007775655,0.00688384321893853
"328",670,0.000891886002176966,0.00391375251370153
"329",671,0.0074792267173006,0.0133976904340554
"330",672,0.000838766228268761,0.00376578922211476
"331",673,0.0024774240963398,0.00683613908640974
"332",674,0.000502283777516534,0.00323466901144932
"333",675,0.00086848141787639,0.00401285672419345
"334",676,0.000517416111198793,0.00329439317961085
"335",677,0.000879632722360882,0.00398896125572451
"336",678,0.000794363088394552,0.00389939710591081
"337",679,0.00103537815954834,0.0043691109269056
"338",680,0.00115903194606782,0.0044463663673854
"339",681,0.00127984172866696,0.00462535373681239
"340",682,0.00145785589172149,0.0048496898835473
"341",683,0.00637429315717843,0.0115251403115331
"342",684,0.00646624624915067,0.0114803708789967
"343",685,0.00155055728484948,0.0045855533336507
"344",686,0.000645285643414241,0.00319086826764057
"345",687,0.00261459823380139,0.00685147586464834
"346",688,0.000987005092907804,0.00409507842439949
"347",689,0.00398092340115022,0.00833320532834937
"348",690,0.00171606584042624,0.00541063073398787
"349",691,0.00232374189348435,0.00643191496389529
"350",692,0.00148324998928027,0.00472074545904006
"351",693,0.00128733802813889,0.00455166469162687
"352",694,0.00160121754059271,0.00520469179101658
"353",695,0.0103089050090885,0.0160911359332563
"354",696,0.00529272101910661,0.00978746114975057
"355",697,0.000884053033029176,0.00383816499288046
"356",698,0.000804753392657265,0.00334064472058471
"357",699,0.00101780005946506,0.00404695054278373
"358",700,0.000531549571178103,0.00306930423819841
"359",701,0.00188761600094962,0.0055214551100372
"360",702,0.00162832156489117,0.00515023483124336
"361",703,0.0029584065659773,0.00713874120819747
"362",704,0.00566641067368835,0.00994366636812251
"363",705,0.000922113675117886,0.00370114935858045
"364",706,0.00305503557815325,0.00734990851496926
"365",707,0.00303922000283773,0.00660918768698045
"366",708,0.00253360660211711,0.00656786695913614
"367",709,0.00147453972695241,0.00480485660418695
"368",710,0.0028058099462557,0.00648310771211449
"369",711,0.00121281972398827,0.00433200094524362
"370",712,0.00181691501191725,0.0053579828980821
"371",713,0.0106394208478638,0.016462952731949
"372",714,0.00207360193859078,0.00581705635801078
"373",715,0.000711947766981969,0.00341515405133174
"374",716,0.00176891729219016,0.00512042709948459
"375",717,0.00217205601922957,0.00507311323021609
"376",718,0.00271345958355928,0.00686125989465505
"377",719,0.0121968584771585,0.0183781250339881
"378",720,0.00176294270494654,0.00520774688640129
"379",721,0.000884976198541777,0.00358877377508101
"380",722,0.00234481526292477,0.00599970014943321
"381",723,0.00316064183787988,0.00744841065912099
"382",724,0.000781105559435876,0.00353631390548223
"383",725,0.00436931459071921,0.00841290020634093
"384",726,0.00136490252362516,0.00459860780516849
"385",727,0.00136885019050454,0.00455750935032911
"386",728,0.00136807184835532,0.00438599149200573
"387",729,0.00497311619220238,0.00948914110802199
"388",730,0.00146001343676956,0.00456798421384866
"389",731,0.00182623065736195,0.00499313714020722
"390",732,0.00170968772797148,0.00509463845620286
"391",733,0.000859786097081559,0.00365838315259256
"392",734,0.00244510066496601,0.00614901010779422
"393",735,0.00135243992938772,0.00454431216635142
"394",736,0.00149097415070705,0.00469824682426471
"395",737,0.00550978745810667,0.0091217407945218
"396",738,0.000561056186491181,0.00294292751152801
"397",739,0.00385031515983705,0.0084042082304484
"398",740,0.00113466547075516,0.00377885157643729
"399",741,0.00259187970509367,0.00628302669997873
"400",742,0.0013934537464216,0.00452839075133094
"401",743,0.000616165604985253,0.00297320655196173
"402",744,0.000848986120658471,0.00345312085762858
"403",745,0.00107107746472043,0.0039786660558547
"404",746,0.00182498593425887,0.00517724921592251
"405",747,0.00201290839936624,0.00557948788241964
"406",748,0.0023948112613307,0.00615214398453686
"407",749,0.00414614711349577,0.00792875455866238
"408",750,0.00324831460682664,0.0072277933797817
"409",751,0.00274525853998274,0.00663008812095277
"410",752,0.0016811029407592,0.00457819089480809
"411",753,0.000721227242712031,0.00308882246255709
"412",754,0.00100120088291742,0.00369911975265862
"413",755,0.00224660859299623,0.00580383979209095
"414",756,0.00127051123693624,0.00388352006778046
"415",757,0.00279771022361924,0.0067304846913421
"416",758,0.00276359113632685,0.00625392163348441
"417",759,0.000788689059688396,0.00328226795387366
"418",760,0.00230213786079649,0.00591383329434284
"419",761,0.00215346142474871,0.00552859351741979
"420",762,0.00176001206914367,0.00506077792070584
"421",763,0.00123832747592508,0.00418853523652735
"422",764,0.00404741671069649,0.00808411668700801
"423",765,0.00139636531820408,0.00451203850872973
"424",766,0.00101444690885177,0.00380052111401654
"425",767,0.00618419262842449,0.0101941533141641
"426",768,0.000972968463536795,0.00371126160353788
"427",769,0.000606107119554369,0.00295775351741191
"428",770,0.00876278111763243,0.0145843226807079
"429",771,0.000554144462544509,0.0026384642578802
"430",772,0.00236701097856727,0.00571669641424317
"431",773,0.0124178386033616,0.0181212448197949
"432",774,0.000436930690124705,0.0025016301424096
"433",775,0.000627193603693482,0.00258765384937704
"434",776,0.011910357518562,0.0179206155798785
"435",777,0.000874461093615831,0.00333818418683273
"436",778,0.000656360955612681,0.00308652941917721
"437",779,0.00332228865240773,0.00706433885257081
"438",780,0.00175493100401377,0.00493305882588618
"439",781,0.00183549626324063,0.00474906788731233
"440",782,0.00835273541290319,0.0133345603878204
"441",783,0.00167926787216452,0.00473928147854262
"442",784,0.00126090232410026,0.00401153598109487
"443",785,0.00284177315282084,0.0060788844877233
"444",786,0.00242548646119702,0.00594886400890314
"445",787,0.00157775704789671,0.0043161452660255
"446",788,0.00332799424039239,0.00689842430419956
"447",789,0.00123763447118218,0.00397093965897673
"448",790,0.00126360917601352,0.00398230908978091
"449",791,0.00332747588909118,0.00663745455984965
"450",792,0.00539045970671754,0.00900578608347379
"451",793,0.00257533287357168,0.00610329727465917
"452",794,0.00189801734626235,0.00485789887078227
"453",795,0.00116790157577564,0.0038496473096114
"454",796,0.00169032419866522,0.00467777016037214
"455",797,0.00390563599845648,0.00749494656627128
"456",798,0.00102233254483856,0.00354082994405643
"457",799,0.00254893980998262,0.00602914481747396
"458",800,0.0114091655503012,0.0168472302936519
"459",801,0.00159411522368166,0.00449145245301257
"460",802,0.0010494373308009,0.00362261969338802
"461",803,0.00322325684989279,0.00655815736437197
"462",804,0.00101124868866919,0.00353222955412841
"463",805,0.00330071740549311,0.0070659616200155
"464",806,0.00298183846229561,0.00590309274446388
"465",807,0.00123878052876196,0.00386827947297631
"466",808,0.00124355775830191,0.00398037796870369
"467",809,0.00259707432461054,0.00556737646716376
"468",810,0.000719824006972926,0.00294698874435449
"469",811,0.00369954775476254,0.00716471466850338
"470",812,0.00606140859036463,0.0104744125256678
"471",813,0.00126233268574671,0.00374614782435238
"472",814,0.00240644905278936,0.00569151659142133
"473",815,0.00111759182028966,0.00362232477298106
"474",816,0.000767080265044872,0.00300432716258794
"475",817,0.00256428306452265,0.00590439971221469
"476",818,0.00606615238981043,0.0104695149564758
"477",819,0.000213885685420255,0.00181393319316888
"478",820,0.00347437323045806,0.00721709140635542
"479",821,0.00137214707605777,0.00400019780088705
"480",822,0.00265839336626576,0.0059863068773725
"481",823,0.00107412203446545,0.00357321200065084
"482",824,0.00442779576912871,0.00813594859184173
"483",825,0.00167605216702217,0.00443092066164754
"484",826,0.00315669822896884,0.00678979513941329
"485",827,0.00174196001247275,0.00424046389118255
"486",828,0.00367023775021816,0.00746806685608032
"487",829,0.00196069027243584,0.0049864472139404
"488",830,0.0107431958651828,0.0153097808140272
"489",831,0.00132105429714498,0.00389401944422084
"490",832,0.00183029612192756,0.00467653481347553
"491",833,0.0138692700766728,0.019710365801571
"492",834,0.00175711737098192,0.00463007521088951
"493",835,0.001663334941213,0.00440696799250019
"494",836,0.00510748901072721,0.00906002940535897
"495",837,0.00317797345829271,0.00664223452412958
"496",838,0.00047324531984762,0.00234079356228822
"497",839,0.00549952478580712,0.00926316695926634
"498",840,0.000795954115053752,0.0028393727406718
"499",841,0.000861083436892146,0.00303373728867375
"500",842,0.00123890563402554,0.00367491450385326
"501",843,0.00344758573801802,0.00695898315155232
"502",844,0.00529582631724437,0.00933673676222314
"503",845,0.0203877077784137,0.0270158197373554
"504",846,0.000720451605404567,0.00257951728185955
"505",847,0.00371292987422125,0.00731028404849475
"506",848,0.00365283592329985,0.00709441359005373
"507",849,0.000457455741968085,0.00221819438052879
"508",850,0.000475512032208113,0.00224848052422131
"509",851,0.0120151499362467,0.0163251128074082
"510",852,0.00137698871392154,0.00372854505466524
"511",853,0.000794807744891262,0.0028259242378765
"512",854,0.00420436397047413,0.00778267087033019
"513",855,0.00253038192272351,0.00554628989455939
"514",856,0.00185199172366625,0.00451256132539793
"515",857,0.00300467079337237,0.00588488620557223
"516",858,0.00462369359316372,0.00841733520092348
"517",859,0.000417425659135068,0.0020472576597831
"518",860,0.00750459717312438,0.0119219113201697
"519",861,0.00133721805724442,0.00370514708631842
"520",862,0.00342915632900469,0.00677874830556297
"521",863,0.00639039775914838,0.00983935376569014
"522",864,0.00434442958783117,0.00804278264795629
"523",865,0.000276147579702855,0.00176614747764352
"524",866,0.00449716219867963,0.0081210424151309
"525",867,0.00156551296219487,0.00400184883206927
"526",868,0.00366017547314078,0.00710795751425471
"527",869,0.00311138021504042,0.00567030633975522
"528",870,0.00431030498032917,0.00793818849678552
"529",871,0.00313052991303617,0.0063908234509073
"530",872,0.00479531967214605,0.00761488183947916
"531",873,0.00194397225989202,0.00427774682459305
"532",874,0.00303450185861714,0.00616958300449359
"533",875,0.0120022299092767,0.0169362584734834
"534",876,0.00909254781842126,0.0126591626973738
"535",877,0.00256562489927769,0.00555315759671441
"536",878,0.00495533641570232,0.00811681129750077
"537",879,0.00136321841757261,0.00371207313697823
"538",880,0.0021072245267407,0.00478634089176519
"539",881,0.00988840677453329,0.0134699523326148
"540",882,0.00755749073406013,0.0110598529423695
"541",883,0.00294650750380929,0.00613003438997819
"542",884,0.00411947423280684,0.00720796730653789
"543",885,0.00302662747390356,0.00580041011717217
"544",886,0.00409813402512195,0.00768537890956314
"545",887,0.00719060875081744,0.0106928857092878
"546",888,0.00283708082387494,0.00589054414370998
"547",889,0.000278436516446608,0.0017470226436476
"548",890,0.00871042073362973,0.0128784687852955
"549",891,0.00262315762830929,0.00560285415248749
"550",892,0.00133762879109563,0.00362160018644781
"551",893,0.00892372672760729,0.0130423958392295
"552",894,0.0108042652527471,0.0152502581517768
"553",895,0.00236507342114359,0.00516691540814629
"554",896,0.0029981327918404,0.00536258219609031
"555",897,0.00425800206915606,0.00759730252898274
"556",898,0.00114158031997929,0.00309126845024263
"557",899,0.0142811217573731,0.019475537070954
"558",900,0.0016905528798505,0.00412732836801276
"559",901,0.00330724789673911,0.00649089642704885
"560",902,0.00409435842561207,0.00717425304528202
"561",903,0.00220448822110406,0.00497944740435882
"562",904,0.0015559459533169,0.00405674853033185
"563",905,0.00669518999233661,0.0105663008081044
"564",906,0.00415131581621378,0.00716413155313356
"565",907,0.00166457201766316,0.0040504155931639
"566",908,0.00915574227312966,0.0130441697421348
"567",909,0.00326604731567379,0.00647927762472406
"568",910,0.000826357385265901,0.00279749228599018
"569",911,0.0128265623501107,0.0178844827575689
"570",912,0.00215208586070032,0.00457675075128591
"571",913,0.00148712071136487,0.00391829599631735
"572",914,0.00831413384042741,0.0116894482364987
"573",915,0.00745531551907175,0.0112961860980259
"574",916,0.00256760069384898,0.00544460022062919
"575",917,0.00493708110156588,0.00810325775749598
"576",918,0.000838595985914028,0.00282582190321897
"577",919,0.00238629811228467,0.00524220347662897
"578",920,0.00431659975254085,0.00764212548674753
"579",921,0.000532043516790336,0.00227573882713329
"580",922,0.0031410230959667,0.0060662667596602
"581",923,0.00439832565990433,0.00740352598497797
"582",924,0.00328221049949908,0.00658778603761261
"583",925,0.00257129048535246,0.00564961312306141
"584",926,0.00151437769987823,0.00400575339983606
"585",927,0.00384991646309852,0.00713565676711287
"586",928,0.00277683556276784,0.00593231622424367
"587",930,0.00329568669856121,0.00665949059277411
"588",931,0.0164314255377099,0.0203735661445268
"589",932,0.00987731358642201,0.0135400633685
"590",933,0.00219810121363574,0.00524473917356821
"591",934,0.0012243558778227,0.0035743203514644
"592",935,0.00640655157990289,0.00968043527022506
"593",936,0.00145061912152817,0.00389155601663408
"594",937,0.00184712843413809,0.00457867631671575
"595",938,0.00250160202878384,0.00539113693428791
"596",939,0.00134499085160248,0.00373223415675893
"597",940,0.00433012980385903,0.0080987459778067
"598",941,0.0188518847268683,0.024500380727857
"599",942,0.00303015687170927,0.00592688554517008
"600",943,0.00210952773211945,0.00492774454511732
"601",944,0.0132878642768788,0.0179776672637773
"602",945,0.00180166136381303,0.00440233908717676
"603",946,0.00252527162111754,0.00542535174361793
"604",947,0.0144445996032163,0.0195735807403904
"605",948,0.00107185084131605,0.00321145534780845
"606",949,0.00453460837803831,0.00836230623159382
"607",950,0.00357092950864308,0.00665189170406134
"608",951,0.00376624814258489,0.00728554236186966
