"","pos","lower","upper","lower.R","upper.R"
"37",378,0.00219619404177803,0.00588011148085082,2.49635129858212e-05,4.10310902134683e-05
"38",379,0.002931244563744,0.00678794072098896,2.65523545064546e-05,4.23651866022104e-05
"39",380,0.00464964870124387,0.00976589484098172,3.80716982361356e-05,5.32351738514663e-05
"40",381,0.00231681433622302,0.00632897122194404,2.81292503692247e-05,4.4469329631377e-05
"41",382,0.00413161557656363,0.00913565346724608,3.73092656768941e-05,5.31602186473276e-05
"42",383,0.00125490229772553,0.00436547181955454,1.97120399197859e-05,3.65027919556361e-05
"43",384,0.00491551367168976,0.0101598486489772,3.95345562244999e-05,5.52761745072298e-05
"44",385,0.00440816846940316,0.00832607614352371,2.71483800667153e-05,4.36617978170438e-05
"45",386,0.00263352555963513,0.00670032985328697,2.84220022297384e-05,4.41301157531812e-05
"46",387,0.00321670333821989,0.00766148633156701,3.19008170563528e-05,4.74519385398377e-05
"47",388,0.00465795208801949,0.00976606861377266,3.81186193965611e-05,5.37162881663251e-05
"48",389,0.00103828181716031,0.00399589669270393,1.82774529025013e-05,3.49875215521427e-05
"49",390,0.00260710341650724,0.00684406498020114,3.03028338166487e-05,4.66640672957987e-05
"50",391,0.00240366989482519,0.00581666064210789,2.24943376231815e-05,3.92144118659571e-05
"51",392,0.00843528512837541,0.0151505712993341,5.38924319875209e-05,7.08387005762578e-05
"52",393,0.00182046344163861,0.00550571449743322,2.50798746049296e-05,4.17135733189339e-05
"53",394,0.00211449733122577,0.00599487780255094,2.68906918676633e-05,4.33264882572357e-05
"54",395,0.0013736125672366,0.0046036532033512,2.08361188534196e-05,3.79470635521975e-05
"55",396,0.00157650576975544,0.00510574087956127,2.36692030999763e-05,4.04095242896971e-05
"56",397,0.00243639088515525,0.00645739890490984,2.82269760432872e-05,4.47999817604675e-05
"57",398,0.00297998992472955,0.00715542489272582,2.97104138566172e-05,4.62639852672063e-05
"58",399,0.001795687293801,0.00493516394896406,1.99908162745409e-05,3.71051923428982e-05
"59",400,0.00381885635048817,0.00870089824656747,3.60702379135793e-05,5.19538143163855e-05
"60",401,0.00167430642036439,0.00516892002547876,2.32186361487463e-05,3.93855764895782e-05
"61",402,0.00123688120047584,0.00450626147989808,2.11518535097734e-05,3.76497048627629e-05
"62",403,0.00380082037197559,0.00866799616306878,3.59570084724243e-05,5.18449282489919e-05
"63",404,0.00167144218601672,0.00521716991021584,2.37207614684018e-05,4.0146019274303e-05
"64",405,0.00160779800128284,0.00506632480267514,2.28882115451734e-05,3.94409233666876e-05
"65",406,0.00510154869503021,0.0106065068298648,4.17951684325031e-05,5.74100815495151e-05
"66",407,0.0140405204297237,0.0206934877487964,5.13708433464486e-05,6.54876005217656e-05
"67",408,0.00494305990317618,0.0101145655379835,3.86246727835523e-05,5.41027639109811e-05
"68",409,0.00470006637770455,0.00972626398373554,3.73462874684528e-05,5.30196893807535e-05
"69",410,0.00121376794188982,0.00430059767740871,1.94607362895128e-05,3.61719917205517e-05
"70",411,0.00197512653389427,0.00565917888277556,2.49665092873607e-05,4.10838092926801e-05
"71",412,0.00305788493979764,0.00745609395971724,3.15764397519974e-05,4.74420827050396e-05
"72",413,0.00485759183544722,0.00938248169157869,3.26436099682202e-05,4.83876557278665e-05
"73",414,0.00162065009927028,0.00498299029467395,2.19907967739954e-05,3.84591154354001e-05
"74",415,0.00295931228311007,0.0073297443348654,3.13335686803349e-05,4.72452922332957e-05
"75",416,0.00339671552636854,0.00781960610208807,3.18090084695551e-05,4.77439723615496e-05
"76",417,0.00135949166220571,0.00476892807333021,2.25088926179666e-05,3.91002660362633e-05
"77",418,0.000765296407048739,0.00354147053868803,1.65032209496582e-05,3.39323448062121e-05
"78",419,0.00603857428362304,0.0116050547911684,4.29696933955582e-05,5.97463875932053e-05
"79",420,0.00141110620615067,0.00487534968537258,2.3043875634461e-05,4.0247398405408e-05
"80",421,0.00112484706908453,0.00434901715539769,2.07725686142476e-05,3.8049822768718e-05
"81",422,0.00701728526339877,0.0124895401572191,4.1964314904896e-05,5.87528786121414e-05
"82",423,0.00306902255165217,0.00756245035709647,3.25859531851736e-05,4.88182571193583e-05
"83",424,0.000859363885470716,0.00371416591950011,1.72657530780834e-05,3.4442219111866e-05
"84",425,0.00744568828207417,0.0136195889459973,4.83660458008639e-05,6.45835919759496e-05
"85",426,0.00267015384761342,0.00672843330004173,2.85136065110549e-05,4.49141790937229e-05
"86",427,0.0035527321111311,0.00833925952050839,3.52952108513392e-05,5.13951969850266e-05
"87",428,0.0012697318247137,0.00449803537405987,2.07627943225586e-05,3.78179275391777e-05
"88",429,0.00354320295069796,0.00807231351617477,3.29126204374216e-05,4.90855846349431e-05
"89",430,0.00188368593617593,0.00557660430132244,2.51343383764094e-05,4.19089628223349e-05
"90",431,0.00233148604013175,0.00644605161299332,2.90739688702346e-05,4.54556214207411e-05
"91",432,0.000903618115837044,0.00385728947156446,1.82064041747009e-05,3.53508783897592e-05
"92",433,0.00173712398805176,0.00541484210583223,2.50004116488706e-05,4.16511752131585e-05
"93",434,0.00647314092227298,0.0115812232313253,3.83172262022053e-05,5.45458752970792e-05
"94",435,0.00145451230500839,0.00475448658574013,2.14246768293075e-05,3.82274031310603e-05
"95",436,0.000930055562018902,0.00390474799201601,1.84070392542137e-05,3.5330439856802e-05
"96",437,0.00378785718474916,0.00873356683309359,3.68167056588046e-05,5.2932549005559e-05
"97",438,0.00130732605187046,0.0046117687231676,2.14933635156268e-05,3.83718758749725e-05
"98",439,0.00136845124734776,0.00468374014997709,2.15915990930426e-05,3.84414597994426e-05
"99",440,0.00429510565777584,0.00941268015327793,3.83402461188772e-05,5.4306787433386e-05
"100",441,0.000554015451782982,0.00304351225876656,1.38414026401755e-05,3.09934560898607e-05
"101",442,0.00363804221154736,0.00838345952290647,3.48778177690205e-05,5.08115691546126e-05
"102",443,0.00416642799339734,0.00916851315731712,3.72626726622405e-05,5.31319803579799e-05
"103",444,0.00123283490277886,0.00443724929401687,2.05792190142076e-05,3.71050711493066e-05
"104",445,0.00155480567402513,0.00507785192389719,2.35312631947207e-05,3.98734548516598e-05
"105",446,0.0017269302792027,0.00455477026039265,1.70263161094083e-05,3.37576755843287e-05
"106",447,0.00504896230139799,0.00971392354342802,3.39009031010493e-05,4.92403896236495e-05
"107",448,0.0060986194396497,0.0116692538291952,4.2391432214535e-05,5.78925293054464e-05
"108",449,0.000733501859933342,0.00349760417512274,1.64448950674477e-05,3.30836808939928e-05
"109",450,0.004437823155034,0.0091289960260105,3.42033103157705e-05,4.99180315205165e-05
"110",451,0.00303916355751625,0.00749360477173612,3.2025569257583e-05,4.7541982353951e-05
"111",452,0.00469728850397621,0.00921751720199383,3.26610159127641e-05,4.84555138323021e-05
"112",453,0.00215879729065183,0.00608078976874753,2.71673038759582e-05,4.31847041921129e-05
"113",454,0.00253429083206114,0.00666011943593309,2.90388102145676e-05,4.50121120883488e-05
"114",455,0.00249163580166384,0.00659312914528356,2.88398441721318e-05,4.48513085795774e-05
"115",456,0.00144605227571452,0.00486469463270669,2.25309503038287e-05,3.89337113308353e-05
"116",457,0.00128117021696122,0.00462688017908867,2.18728898705099e-05,3.82813544661611e-05
"117",458,0.00120858323130676,0.00433189623048007,1.97600639134125e-05,3.63037883553999e-05
"118",459,0.00274733377813758,0.00712018119299428,3.14482800294657e-05,4.77331612488079e-05
"119",460,0.00130025074829716,0.00463332210437027,2.17608699361118e-05,3.95487899690561e-05
"120",461,0.00195105148182985,0.00572185396323204,2.59441926582341e-05,4.35455565522113e-05
"121",462,0.00195194330730579,0.00585767313383757,2.72071698758332e-05,4.4448505463015e-05
"122",463,0.00145626709130018,0.00501156729144035,2.39144134526992e-05,4.16902680461536e-05
"123",464,0.00156014997789976,0.00522229419797939,2.49529288159825e-05,4.27728576140604e-05
"124",465,0.00219059161126909,0.00626316897699183,2.88411986680898e-05,4.64091915227633e-05
"125",466,0.00215556202211483,0.00609787305683037,2.75716204775947e-05,4.53135242222003e-05
"126",467,0.00468352926337191,0.00934104894810294,3.34959063673352e-05,4.79468630842455e-05
"127",468,0.00238660477005537,0.00654828795230966,2.9661503684909e-05,4.71450931103174e-05
"128",469,0.000967154024003717,0.0039896508021149,1.87772733480775e-05,3.68077436582493e-05
"129",470,0.00511840240493866,0.0102299925138771,3.80649800074649e-05,5.30897709351739e-05
"130",471,0.00310343476837217,0.00761156230470128,3.28577789552584e-05,5.02078877724657e-05
"131",472,0.00162903646120783,0.00538121290538932,2.57217983196992e-05,4.34969992241011e-05
"132",473,0.00198063439816858,0.00578772641016678,2.61985871344387e-05,4.41895835307382e-05
"133",474,0.00264243887454639,0.00702448707565796,3.16450321319912e-05,4.90666071090797e-05
"134",475,0.00145603596098471,0.00509429304994436,2.4632685854177e-05,4.24187333999017e-05
"135",476,0.00322014660408688,0.00804744256829202,3.60089063929515e-05,5.36746321581303e-05
"136",477,0.00106796418787955,0.00434625723453154,2.11919499923808e-05,3.96338473192866e-05
"137",478,0.00252372585879363,0.00697961222818513,3.24644193870142e-05,5.01075103190022e-05
"138",479,0.00131332362540054,0.00477694366636115,2.2944041771687e-05,4.10344710007731e-05
"139",480,0.00207664957562214,0.00612853958305641,2.85689667174182e-05,4.5919784858448e-05
"140",481,0.00195264238408217,0.00595067067653875,2.8119247550923e-05,4.57438723854304e-05
"141",482,0.00319333242045277,0.00759502218147348,3.19380194025573e-05,4.94503198511771e-05
"142",483,0.00136112662678274,0.00484470610841952,2.31853800549679e-05,4.07606895189765e-05
"143",484,0.0015895432463836,0.00529014340994067,2.52990048146605e-05,4.33648452684243e-05
"144",485,0.00212171810596421,0.00591903421228425,2.61783313326302e-05,4.4270424680744e-05
"145",486,0.00420023938430429,0.00933048498239813,3.88653347610101e-05,5.62336502724898e-05
"146",487,0.000817899355938718,0.00381405705046549,1.85178114799837e-05,3.70353275286041e-05
"147",488,0.00210276374638629,0.00611068996958559,2.82191485325428e-05,4.62084289644143e-05
"148",489,0.00258636295996768,0.00698513711484038,3.1846118339321e-05,4.92334130989923e-05
"149",490,0.000919599688222828,0.00400531872070642,1.93598812514161e-05,3.75275072999727e-05
"150",491,0.00190823894772528,0.0055382005989783,2.44861723019197e-05,4.23332488842767e-05
"151",492,0.00454191333983238,0.00966222437492581,3.87203069217694e-05,5.62685033334994e-05
"152",493,0.0048641784414764,0.0104962718787885,4.34801158849172e-05,6.05021194092165e-05
"153",494,0.00195544717803167,0.005526748131172,2.38927799156558e-05,4.19889412720646e-05
"154",495,0.00487795381606513,0.0102450208974377,4.10794262385263e-05,5.86752597186044e-05
"155",496,0.000385310767135254,0.00277450542174453,1.254038417604e-05,3.18204244242843e-05
"156",497,0.0043937484752423,0.00976263040630389,4.11470509508342e-05,5.86210802499807e-05
"157",498,0.00304407201342743,0.0077539416630483,3.48907426460958e-05,5.27495472056282e-05
"158",499,0.00104055626696003,0.00423473924490765,2.035177495484e-05,3.9106594715894e-05
"159",500,0.00328475818874062,0.00747210664482587,2.98901397951908e-05,4.81700285812113e-05
"160",501,0.00232030726683107,0.00645105226693992,2.93284444340505e-05,4.7672615583568e-05
"161",502,0.00256773187208602,0.00704009086373575,3.26025083224374e-05,5.05767460416166e-05
"162",503,0.00114742539980128,0.00441211410613353,2.09875723709208e-05,3.98917754206167e-05
"163",504,0.00165711124064631,0.00549127570658672,2.64589357320103e-05,4.47384011131488e-05
"164",505,0.00171943615827744,0.00559045907872217,2.68264979182097e-05,4.50553007069683e-05
"165",506,0.000856740133014915,0.00375334252853885,1.7380607865884e-05,3.63786482138256e-05
"166",507,0.00350395414309723,0.00855596376584072,3.80821197787405e-05,5.5772272139738e-05
"167",508,0.00427581888663441,0.00947762513082584,3.95500509289462e-05,5.74570511614111e-05
"168",509,0.00620524931050616,0.0116183197690495,4.14534030048962e-05,5.91174573361522e-05
"169",510,0.00100492199160815,0.00426113430262875,2.09216952424419e-05,3.9912313474906e-05
"170",511,0.00403746799803109,0.00918524815402996,3.89368969523041e-05,5.65404460792611e-05
"171",512,0.00566457346906593,0.011240196223329,4.31489797908196e-05,6.1056942170785e-05
"172",513,0.000440065625320161,0.00301030625052508,1.41933047815323e-05,3.38905465693836e-05
"173",514,0.00102126457953804,0.00416160171126822,1.97626462398412e-05,3.86496024575424e-05
"174",515,0.00272545698225469,0.00727081797932351,3.33063997519894e-05,5.14685894674613e-05
"175",516,0.00158937956053695,0.00530093766672838,2.52756786257089e-05,4.36648623235756e-05
"176",517,0.00138741648905062,0.00498880913960316,2.42302490698951e-05,4.2632738364208e-05
"177",518,0.00643858488809939,0.0122701330711147,4.54344942389365e-05,6.26887672402046e-05
"178",519,0.00141445754985065,0.00492989237029629,2.33660894377756e-05,4.20700243037973e-05
"179",520,0.00156414235233416,0.00489302179348485,2.15761077361605e-05,4.0215045245752e-05
"180",521,0.00722005256877866,0.0128825638648656,4.38721447378217e-05,6.20253845642918e-05
"181",522,0.00247655570196515,0.00692798027538235,3.23904510086515e-05,5.05185883849036e-05
"182",523,0.00122909974952154,0.00468299865982428,2.27535698469876e-05,4.12610729471177e-05
"183",524,0.00687117322722754,0.0129597303670928,4.7848583939559e-05,6.51835932359126e-05
"184",525,0.00150569875939904,0.00527583257393817,2.58530790601424e-05,4.42485594489658e-05
"185",526,0.0015543544443655,0.004998515795127,2.26844708832684e-05,4.13808756013544e-05
"186",527,0.00884046808092979,0.0156738693144977,5.52355588816399e-05,7.30828480268128e-05
"187",528,0.00120918861845229,0.00455387035644069,2.16768582060348e-05,4.02496302103216e-05
"188",529,0.00363756048788612,0.00850624430850628,3.62375986244782e-05,5.39996880324326e-05
"189",530,0.00210388819428995,0.00587097654439884,2.57706528565834e-05,4.43721339504754e-05
"190",531,0.00138285070039038,0.00500608615559665,2.44685500118108e-05,4.29435473361061e-05
"191",532,0.00158655007325376,0.00534474637137812,2.56908255112289e-05,4.37566826432108e-05
"192",533,0.00495564300045338,0.0103670745881576,4.12314617636397e-05,5.83962172813571e-05
"193",534,0.001388858249618,0.00502570580377707,2.44704263532497e-05,4.30062496092253e-05
"194",535,0.00286561946645588,0.00750638121914919,3.40113076036395e-05,5.18591271792668e-05
"195",536,0.006243110766469,0.0114784470393677,3.94328222727083e-05,5.68470585668418e-05
"196",537,0.00204871971803698,0.00605986916601264,2.80202573350955e-05,4.61319615127589e-05
"197",538,0.00191957289985777,0.0058509867588619,2.72336223629183e-05,4.54820749618016e-05
"198",539,0.00488748329229029,0.00971248546512546,3.57993582322623e-05,5.39902273612877e-05
"199",540,0.00117917982114807,0.00468878527081309,2.32822436912922e-05,4.2208989738346e-05
"200",541,0.00274825086707328,0.00741591195528149,3.4411104855343e-05,5.2790381195187e-05
"201",542,0.00133630204845635,0.00475941681761632,2.23833253180975e-05,4.17844167464472e-05
"202",543,0.00156006863170423,0.00535308740730853,2.60111241595284e-05,4.5278280698052e-05
"203",544,0.00257695100394441,0.00694436612663835,3.16150364329961e-05,5.07234300527008e-05
"204",545,0.0193277156593874,0.0269785541756155,6.10020554415262e-05,7.57139300701286e-05
"205",546,0.00192277187557198,0.00607319184579475,2.94917849993437e-05,4.82444223272503e-05
"206",547,0.00147923805514996,0.00520212802108761,2.53549089837963e-05,4.45664619745842e-05
"207",548,0.00506441860081749,0.0107388987506082,4.41944177245719e-05,6.24809393806983e-05
"208",549,0.00214835036298017,0.00636907320009508,3.01925746970962e-05,4.95048883095136e-05
"209",550,0.00371298008790927,0.00860143659926408,3.6726163511449e-05,5.59191676437814e-05
"210",551,0.00404624179071163,0.00864899957046343,3.39224914553027e-05,5.3509291858989e-05
"211",552,0.00265832221480263,0.00699738249470095,3.13994436855025e-05,5.10773128253706e-05
"212",553,0.00197681689657962,0.00599675066766377,2.82353480019672e-05,4.78371746209869e-05
"213",554,0.00348451493347574,0.00833743028088893,3.64121803267293e-05,5.57494372924121e-05
"214",555,0.001209412791941,0.00475964871165739,2.36879380430358e-05,4.38111295351521e-05
"215",556,0.00231070524648288,0.0068416382235172,3.33827334261081e-05,5.31023761726669e-05
"216",557,0.00191868605293075,0.00585632194886239,2.74548366879658e-05,4.76540875899963e-05
"217",558,0.00123171162020657,0.00480237005625962,2.38929111093508e-05,4.42038460976511e-05
"218",559,0.0012470255150701,0.00486721732474548,2.44056789104528e-05,4.47114191288673e-05
"219",560,0.00605856829356372,0.0118850684215894,4.5387397436315e-05,6.33476716784731e-05
"220",561,0.0032153790985496,0.00834787922306977,3.92957176081307e-05,5.8875743708118e-05
"221",562,0.00171746853317632,0.00567955249159754,2.77881300083599e-05,4.84712176242286e-05
"222",563,0.0028887645464767,0.00710417310647811,3.02746122617433e-05,5.09711483412454e-05
"223",564,0.00586146930969326,0.0118890019801612,4.8552587148809e-05,6.89032508115902e-05
"224",565,0.000584813826194243,0.00344188784175903,1.66140889419294e-05,3.88518066862097e-05
"225",566,0.00176005680813028,0.00583411129430578,2.89390790831487e-05,5.05063671866014e-05
"226",567,0.00336613568729912,0.00868769195897272,4.14694175395718e-05,6.22209173896729e-05
"227",568,0.00171978138997315,0.00581452264960402,2.91431575200389e-05,5.03552432441137e-05
"228",569,0.00146379808049548,0.00522089320364673,2.57065871216158e-05,4.73491254102925e-05
"229",570,0.00170666273625446,0.00595142069231443,3.07038699007071e-05,5.18440801373742e-05
"230",571,0.0008122529797521,0.00415122224612443,2.15385076092579e-05,4.35439964211793e-05
"231",572,0.0125015346896824,0.0204407295944488,6.77885921333408e-05,8.78156642043281e-05
"232",573,0.00167267466672044,0.00584497272684138,3.00298051717846e-05,5.25458496649478e-05
"233",574,0.00215853989312487,0.00664617621242989,3.31378956547465e-05,5.46347006909778e-05
"234",575,0.00139980147458839,0.00530099753164353,2.72426809697841e-05,5.00216551461677e-05
"235",576,0.00120148131187266,0.00490632860794156,2.52209365300511e-05,4.81537609172293e-05
"236",577,0.00109369628594039,0.00466329417345059,2.38143010400634e-05,4.65041087373673e-05
"237",578,0.00800171877594541,0.0142519105538794,5.06515147167666e-05,7.12526342028946e-05
"238",579,0.00203562785018867,0.00647035183096949,3.26660339264227e-05,5.49002545923669e-05
"239",580,0.00183205086067148,0.00615319429300395,3.15432505480394e-05,5.39252910173786e-05
"240",581,0.0014770641502448,0.00524819339804469,2.58578552562561e-05,4.88051088724763e-05
"241",582,0.00244978773230284,0.00729017876540735,3.6989151448821e-05,5.98138329976771e-05
"242",583,0.00108570415031835,0.004809955799201,2.53697022314261e-05,4.9810407281736e-05
"243",584,0.00771309445973458,0.0136768405199889,4.8670032808364e-05,7.24380372506814e-05
"244",585,0.00179674011133278,0.00612935444063356,3.17418000313126e-05,5.58444088554563e-05
"245",586,0.00148009815969483,0.00539006943181984,2.72668134842095e-05,5.16762411111784e-05
"246",587,0.00784976744532538,0.0148214265400717,5.9133060160185e-05,8.18664631379128e-05
"247",588,0.00197998893122744,0.00658228401015742,3.45925280823529e-05,5.86888862152392e-05
"248",589,0.00184642270501651,0.00634411760666733,3.34951486040906e-05,5.73333656215103e-05
"249",590,0.00175595959620175,0.00618762087559495,3.28608356730646e-05,5.71140714063274e-05
"250",591,0.00177301726008984,0.00616546881841254,3.24377897718791e-05,5.71163192324099e-05
"251",592,0.00177762578231806,0.00630395183014169,3.38768945239642e-05,5.83964054006259e-05
"252",593,0.0036082472169909,0.00868940554460033,3.96456526883074e-05,6.42689022928467e-05
"253",594,0.00146710677547241,0.00554314100142676,2.90601936490288e-05,5.38815646895424e-05
"254",595,0.00286239627681994,0.00819134726078762,4.23634467428607e-05,6.66110015633568e-05
"255",596,0.00215077279909887,0.00657213754146919,3.26841740173994e-05,5.74854141023639e-05
"256",597,0.00119797149715275,0.0051243972172733,2.75219683835967e-05,5.2353873559169e-05
"257",598,0.000859014636622388,0.00455120687208264,2.49230069631125e-05,5.16626044162429e-05
"258",599,0.00926573167193333,0.016814942918461,6.51832924083793e-05,8.79136827393013e-05
"259",600,0.00186842218337944,0.00642379343576091,3.42570817664625e-05,6.07539893880903e-05
"260",601,0.00178556505188917,0.00635406511852705,3.44047624150488e-05,6.01548787111528e-05
"261",602,0.0054748790695739,0.0116645548670475,5.17715273354881e-05,7.74678494784106e-05
"262",603,0.00291977149328075,0.00843084510438706,4.45925770456128e-05,7.01047891602683e-05
"263",604,0.00127116655038539,0.00544950609924583,3.02377564405203e-05,5.70755558120671e-05
"264",605,0.00709876633503283,0.0135282778822139,5.42532450698394e-05,7.96904390896732e-05
"265",606,0.00142184487378959,0.00568328677676791,3.11153392487217e-05,5.86680241831629e-05
"266",607,0.00253118749407776,0.00765035998296924,4.05163698024556e-05,6.77962318066774e-05
"267",608,0.00643376667559306,0.0137478985507403,6.48245668912151e-05,9.23588324430186e-05
"268",609,0.00470434816653784,0.0112887908908256,5.6574498928937e-05,8.34273941407867e-05
"269",610,0.00398997746887689,0.0104243027598636,5.50655381962962e-05,8.1997021639145e-05
"270",612,0.00270171672432144,0.00817445348376,4.45177891436918e-05,7.20844682535413e-05
"271",613,0.000625244784763177,0.00401303690409344,2.13464580086568e-05,5.09946761700732e-05
"272",614,0.00549185826370458,0.0111352630527252,4.62702497077773e-05,7.43340087712913e-05
"273",615,0.00724051066553514,0.0151448066277611,7.12052710850547e-05,9.79152420949488e-05
"274",616,0.00509700815580603,0.0121309506858067,6.15592068575923e-05,8.81789706387606e-05
"275",617,0.0092990069583885,0.0170463735613633,6.94577835146901e-05,9.66827496009926e-05
"276",618,0.00176906918572733,0.00660780692991829,3.75264341433502e-05,6.55512793954152e-05
"277",619,0.00521178896907031,0.0119344947638056,5.8199840270624e-05,8.54274890836906e-05
"278",620,0.00425808469628618,0.010904188490838,5.74617232088782e-05,8.45727673396326e-05
"279",621,0.00329795917672742,0.0092804640297536,5.00433694774007e-05,7.70104572543195e-05
"280",622,0.0016405765439388,0.00628698652018449,3.54464604601904e-05,6.37940089982469e-05
"281",623,0.0145721918312574,0.0245259527064268,9.42462321866649e-05,0.000121762705037409
"282",624,0.00352952156373416,0.00956731470192411,5.06235051285376e-05,7.73631467088983e-05
"283",625,0.00295477547575306,0.00856537894961485,4.58730263689182e-05,7.26284203453375e-05
"284",626,0.00797456434640644,0.0151574588195679,6.30487904896451e-05,8.96614337376431e-05
"285",627,0.00171946909223686,0.00629554276289286,3.46030232610367e-05,6.15914227688752e-05
"286",628,0.00167872546980956,0.00610533701135911,3.29129243924756e-05,6.03915997989921e-05
"287",629,0.0025959840089898,0.00797568558528457,4.33463447597205e-05,6.96984786221911e-05
"288",630,0.00277549786574351,0.00749196891139142,3.5915181073391e-05,6.09315516777745e-05
"289",631,0.00317521753277214,0.00880400707008133,4.56100946482897e-05,6.98542456077766e-05
"290",632,0.00267612095821516,0.00762984222471948,3.83686862539139e-05,6.30338323477023e-05
"291",633,0.0013397662937064,0.0051271879032391,2.60113103573711e-05,5.11739807653332e-05
"292",634,0.00522171592365212,0.0118164973851004,5.51534054041567e-05,7.75674024413571e-05
"293",635,0.00154758562916096,0.00546028500527316,2.73341405286666e-05,5.08357226402379e-05
"294",636,0.0041763796575474,0.0101438610566606,4.85029219842187e-05,7.06517858555974e-05
"295",637,0.000932683019911144,0.00443480898704725,2.31119267566414e-05,4.69965358592616e-05
"296",638,0.0112850930177228,0.0186244423614798,6.00573292354643e-05,7.72121487130493e-05
"297",639,0.00106549312227812,0.00467168112070092,2.41923072377607e-05,4.7513514245992e-05
"298",640,0.0014099773659098,0.00532638959027964,2.74066682639208e-05,5.0142784652374e-05
"299",641,0.00500279353013293,0.0102474795657841,4.09496213292791e-05,6.36915762688441e-05
"300",642,0.0026126658111412,0.00746670097609182,3.69263964881426e-05,5.8764268623507e-05
"301",643,0.000951402542658537,0.00443091049051128,2.29188881944843e-05,4.56698685481298e-05
"302",644,0.0121454015723415,0.0201290994209125,6.89406009011064e-05,9.02005729666961e-05
"303",645,0.00147159645088459,0.00546613851386982,2.82076534469179e-05,5.07631541340251e-05
"304",646,0.00176345551919902,0.00609837330573735,3.17160771070942e-05,5.40691242505167e-05
"305",647,0.00643879443976512,0.0123344320985124,4.74957218000713e-05,6.96588378978918e-05
"306",648,0.00336562164515956,0.00871726421096054,4.17828691319164e-05,6.25038566648219e-05
"307",649,0.00084405599861881,0.00396339533917094,1.92422499377056e-05,4.17370451103317e-05
"308",650,0.0123367107337899,0.0199388815441928,6.43124601789566e-05,8.43030671324121e-05
"309",651,0.00205799207089171,0.00638146377856549,3.16087223215211e-05,5.38261869551439e-05
"310",652,0.00280771102343297,0.0078120087981293,3.85543185182404e-05,6.01943123135128e-05
