"","pos","lower","upper","lower.R","upper.R"
"150",491,0.000300636280723671,0.00240538739504159,9.86031608094763e-06,2.88834131127695e-05
"151",492,0.000153546206628797,0.00208488534016726,8.06260581577061e-06,2.77663907504337e-05
"152",493,0.000356628232375687,0.00264349775405066,1.15957223329759e-05,3.06254885429712e-05
"153",494,0.000647709299681301,0.0031492549934146,1.36289531416882e-05,3.25184139089553e-05
"154",495,0.00154700890739666,0.00424689771806302,1.53824599505176e-05,3.4798869319978e-05
"155",496,4.00445490199723e-05,0.00146714605756453,3.07181965509814e-06,2.34255512274483e-05
"156",497,0.000245886716181852,0.00238772767916143,1.01052153577573e-05,2.9695896484457e-05
"157",498,0.000207284992342108,0.00219991641163164,8.60344353685089e-06,2.84750338193631e-05
"158",499,0.0003186784757198,0.00245725623728344,1.00290898414206e-05,2.97796337021393e-05
"159",500,0.00062770198383607,0.00307303224306423,1.2984888931544e-05,3.26007349478973e-05
"160",501,0.00104297485047697,0.00391722345005419,1.71398483052042e-05,3.64389102276438e-05
"161",502,0.00028541790949829,0.00251061477419857,1.0874890879455e-05,3.05104756272541e-05
"162",503,0.00010427529190178,0.00190884529087103,6.69013676616024e-06,2.69611710502129e-05
"163",504,0.00011456695364274,0.00189207073739759,6.47253212797689e-06,2.65342772459395e-05
"164",505,0.000344202327260776,0.00252417437991586,1.04031582022095e-05,3.00771787314366e-05
"165",506,2.95438154913034e-05,0.00143500946944961,2.80041653737352e-06,2.32842087184565e-05
"166",507,0.000161528331434796,0.00203493643946644,7.38664910717218e-06,2.74168433491573e-05
"167",508,0.00182057013428032,0.0053338698710379,2.32809095337854e-05,4.22376834776781e-05
"168",509,0.000176897740330027,0.00206896246289138,7.62422359617389e-06,2.75289447259967e-05
"169",510,0.000126235189148372,0.00181894763411854,5.53862350679908e-06,2.60853843273224e-05
"170",511,0.000704940325113117,0.00342528989816984,1.57000916681216e-05,3.47550057683598e-05
"171",512,0.000680434795375041,0.00279779657687142,9.69711837454014e-06,2.9875436350113e-05
"172",513,3.18507409244037e-05,0.00142557991025954,2.51956872454018e-06,2.35542025576343e-05
"173",514,0.000372227547847954,0.00255344888305809,1.03874172783462e-05,3.01846734723485e-05
"174",515,0.000171602108920108,0.00208724988759919,7.75646486817529e-06,2.79720548006718e-05
"175",516,0.000601553934696085,0.00319131381931415,1.43969145831742e-05,3.3706723367824e-05
"176",517,0.000480436977394382,0.00297120385939377,1.34559259122399e-05,3.27873279875686e-05
"177",518,0.0031423668977468,0.00662579790277123,2.2956034814041e-05,4.16305740212918e-05
"178",519,0.000346888519128651,0.00253290010768653,1.04305345569942e-05,3.02597670003923e-05
"179",520,0.000236146379718246,0.00190326644575331,5.35893603394086e-06,2.55863934262272e-05
"180",521,0.000471334006940866,0.00242669137496762,7.97761070200727e-06,2.85905307725728e-05
"181",522,0.000371906096583837,0.00274804016228855,1.23020467580128e-05,3.19541210392207e-05
"182",523,0.000300086818341492,0.00246809671800673,1.02661337653232e-05,2.99158121761662e-05
"183",524,0.000269749123125302,0.00243670975938447,1.0295761675455e-05,2.9933191251041e-05
"184",525,4.61418621604251e-05,0.00163675699662385,4.56499353791892e-06,2.50108073881026e-05
"185",526,8.65140589175236e-05,0.00163615814770236,4.14825794790645e-06,2.46768972539247e-05
"186",527,0.000520069816924953,0.00300743618114987,1.32652763454047e-05,3.34427799131855e-05
"187",528,0.000413755701666656,0.00268254219362002,1.12302693161366e-05,3.07761131798062e-05
"188",529,0.000320874311180883,0.00263831334601302,1.17343988718725e-05,3.12175401327484e-05
"189",530,0.000145108415763919,0.00201180688307455,7.27328834670458e-06,2.7484439759632e-05
"190",531,0.000123351345172564,0.00194403493039003,6.86052378662501e-06,2.70141996763708e-05
"191",532,0.000462062679722352,0.00293028634132588,1.32428912245847e-05,3.23672816532238e-05
"192",533,0.000387917379534903,0.00278098097864272,1.25542547676165e-05,3.15034716070279e-05
"193",534,2.70466565813823e-05,0.00147729345674737,3.14518064357764e-06,2.37621427850623e-05
"194",535,5.56009033437183e-05,0.0016167162547319,4.29683439866498e-06,2.45892970413239e-05
"195",536,0.000329360659807168,0.00244837067730604,9.8117014314546e-06,2.91577212279313e-05
"196",537,0.000518309804312634,0.00298930311243088,1.31818517926039e-05,3.24982304211466e-05
"197",538,0.000806542301576283,0.00353938654849028,1.56767905281958e-05,3.48700819764808e-05
"198",539,0.0008818724636245,0.00357954761440761,1.53024316871923e-05,3.48992314785887e-05
"199",540,0.000142249268775251,0.0020337654246504,7.38415817782148e-06,2.79126089024141e-05
"200",541,0.000343915287792611,0.00267768591691141,1.17497133934724e-05,3.18499102969359e-05
"201",542,0.000382339789549549,0.00257779884417152,1.03093773573546e-05,3.08454362642824e-05
"202",543,0.000122006633306473,0.00202552276136136,7.41884130124361e-06,2.8357552103036e-05
"203",544,0.00026030008779962,0.00248588102352015,1.0577179906877e-05,3.13814881242022e-05
"204",545,0.00160012736753861,0.0042422907864562,1.52186353991644e-05,3.19952712770739e-05
"205",546,9.60043786491104e-05,0.00191438267602308,6.62967372454552e-06,2.74280441297888e-05
"206",547,3.29185228401189e-05,0.00153290609348658,3.40924255220118e-06,2.47627389782054e-05
"207",548,0.000329111280505812,0.00268433023878305,1.19270643719696e-05,3.23490308478886e-05
"208",549,0.0007643288369598,0.0035128683031507,1.56915824990255e-05,3.62074951903993e-05
"209",550,0.00098720134282723,0.00375486860034435,1.58442691077234e-05,3.6608166339861e-05
"210",551,0.000275556883676417,0.00238182206081304,9.29572501290878e-06,3.07138799634751e-05
"211",552,0.000121642036818172,0.00203441109986747,7.29767825010674e-06,2.90601914493537e-05
"212",553,0.000514383019488267,0.0030159408697152,1.32673732421861e-05,3.40716693865422e-05
"213",554,0.000954132608285936,0.00379512251713158,1.65693431885215e-05,3.73838389493945e-05
"214",555,0.000335171072101663,0.00263056944488801,1.11590410743013e-05,3.24823544237041e-05
"215",556,0.000182036649743606,0.00229260959164769,9.27370468775043e-06,3.10122878709518e-05
"216",557,0.000817435323202889,0.00354882889492583,1.54427130532322e-05,3.66575924025905e-05
"217",558,0.000426978557807306,0.00283514269690706,1.22517008578685e-05,3.36748898905186e-05
"218",559,6.94426972540977e-05,0.00179125785723559,5.33908558211832e-06,2.75339977998088e-05
"219",560,0.000309831354269077,0.0023831485062183,9.20062663412964e-06,2.94919467564874e-05
"220",561,0.000785945257826759,0.00385055010851289,1.88248129639268e-05,3.97931566901604e-05
"221",562,0.00037478759594687,0.00283647331321179,1.26949557581936e-05,3.46858036717219e-05
"222",563,0.000874588588134731,0.00366204882121846,1.59294401088182e-05,3.77947300549857e-05
"223",564,0.000555851165073621,0.00286885150123332,1.0977913018294e-05,3.40944918178345e-05
"224",565,9.81474372613965e-05,0.00180617896262215,4.80520150233412e-06,2.83537218574106e-05
"225",566,0.000443742329443877,0.00304633880063297,1.39433240148591e-05,3.68081911686782e-05
"226",567,0.000603332420993983,0.00364076996945342,1.84616629678147e-05,4.07226997726307e-05
"227",568,0.000562442460031903,0.00315331502222638,1.3845857602786e-05,3.64552999596705e-05
"228",569,0.000369463031279071,0.00265891778313419,1.07482855945186e-05,3.3769551384294e-05
"229",570,9.36096439593948e-05,0.00201879374953588,7.03342639238264e-06,3.04056933421962e-05
"230",571,0.000144600387093962,0.0022688690245627,9.05612124408604e-06,3.23496872945463e-05
"231",572,0.00199695742595787,0.00525555935623054,2.06196147143598e-05,4.32473561992976e-05
"232",573,0.000982665187904366,0.00432412636766245,2.14284753912681e-05,4.47037474399183e-05
"233",574,0.000288545345646464,0.00268173290972076,1.17577404957975e-05,3.50500378300608e-05
"234",575,0.000157264907803734,0.00223971309175103,8.31322666985575e-06,3.29302725225467e-05
"235",576,0.000241518189161493,0.00217996437659696,6.77480951624731e-06,3.16162201685201e-05
"236",577,0.000307058842169243,0.00267933671389187,1.14163531059386e-05,3.53157474685821e-05
"237",578,0.000991132409111018,0.00410381432127564,1.91027069071115e-05,4.16072445378466e-05
"238",579,0.000640598714018285,0.00349905462928953,1.64094568415457e-05,4.00324720089645e-05
"239",580,0.000477045211070067,0.00302576388521755,1.31741869986035e-05,3.72373004586291e-05
"240",581,0.000259828425007413,0.00211747048047313,5.90995961257827e-06,3.08686955428181e-05
"241",582,9.21743619538661e-05,0.00204324141695653,6.7331749292913e-06,3.22862167867456e-05
"242",583,5.78167688981776e-05,0.00190972382719173,5.4545017986533e-06,3.19292704532776e-05
"243",584,2.50302361901517e-05,0.00167257019765584,3.09458109543682e-06,3.03626424453244e-05
"244",585,0.000590397030618924,0.00341197174463412,1.57532352925005e-05,4.12864671846048e-05
"245",586,0.000930411053881079,0.00405955030201233,1.89788627991847e-05,4.41990465278939e-05
"246",587,0.000781172805754423,0.00385816376827566,1.84811113019953e-05,4.37500237853456e-05
"247",588,0.000181797588846833,0.00247609951243928,1.01088692978612e-05,3.63930877883297e-05
"248",589,0.000450528761510182,0.0030419468106514,1.33164223904984e-05,3.90158625438379e-05
"249",590,0.00023896475179476,0.00277383232943145,1.26774288817906e-05,3.87873515645285e-05
"250",591,0.000158737831925775,0.0024468629370904,9.95769269524591e-06,3.66930221419167e-05
"251",592,0.000587358686896172,0.00364550922768954,1.82190690328785e-05,4.41241291997931e-05
"252",593,0.000703797371935044,0.00378781690232654,1.84109783563892e-05,4.46601751859954e-05
"253",594,0.000687316704211696,0.00373878318007974,1.81398977591375e-05,4.39532989584244e-05
"254",595,0.000126173130033834,0.00231008052822605,8.76438875596834e-06,3.58954522870183e-05
"255",596,0.000690666269227235,0.00381550361879609,1.89385249722173e-05,4.4789602692007e-05
"256",597,9.11371007641627e-05,0.0020844739345925,6.82348238607788e-06,3.37272549070439e-05
"257",598,3.46480779111309e-05,0.0018104330047255,3.88585685246957e-06,3.29485129813018e-05
"258",599,0.00034040999926062,0.00303692396579113,1.44431865085104e-05,4.02417492070161e-05
"259",600,0.000777535102528112,0.00388099948744396,1.83676221480039e-05,4.63611253381006e-05
"260",601,0.000112587439195648,0.00229420891125653,8.47188500915235e-06,3.66837110206649e-05
"261",602,0.000417666960242029,0.00294555585253981,1.20501112043302e-05,4.07317784753664e-05
"262",603,0.000221722957929902,0.00273527928909362,1.2016185665676e-05,4.02963601899259e-05
"263",604,9.53563171971622e-05,0.00210191928080775,6.30787755405713e-06,3.56225726995589e-05
"264",605,8.21028609173721e-05,0.0020961926024979,6.44221655621786e-06,3.55165851716449e-05
"265",606,0.000483439104149256,0.00337584131976376,1.59734689305708e-05,4.49659044618502e-05
"266",607,0.000358119249785683,0.00323087412531593,1.57179723199166e-05,4.50644207385719e-05
"267",608,0.00187837364103558,0.00633927030603996,3.31508025303545e-05,6.27155167886446e-05
"268",609,0.00103796837588633,0.00468994737646936,2.42540772669078e-05,5.33962258705997e-05
"269",610,0.000202351433269872,0.00278798389623735,1.23553352889413e-05,4.27232297727874e-05
"270",612,0.00028972848497312,0.00307965974084806,1.46576100840742e-05,4.47847305066851e-05
"271",613,4.66181011830611e-05,0.00201428126574501,5.30026258593306e-06,3.67161835218229e-05
"272",614,7.96944781426141e-05,0.00221922657221386,7.19630110675312e-06,3.85272809052352e-05
"273",615,0.00251869266281625,0.00743797034120282,3.83287895451057e-05,6.69241981238154e-05
"274",616,0.0012586001302182,0.00540811296183616,2.98687099640249e-05,5.8465888485437e-05
"275",617,0.000218730826505541,0.00261983452013622,1.00226873861205e-05,4.14684409119339e-05
"276",618,0.000159783198987061,0.0026939989954324,1.17548658311682e-05,4.22305294767321e-05
"277",619,0.00237927437938436,0.00698720869369818,3.47685999550053e-05,6.36776684988792e-05
"278",620,0.00106170311484066,0.00499620859561049,2.74594645147679e-05,5.66252110781071e-05
"279",621,0.000467017158870296,0.00357281720764604,1.82534031809836e-05,4.77062225869612e-05
"280",622,0.000367982502510203,0.00332918793788322,1.65806368894676e-05,4.66663471415762e-05
"281",623,0.00245531000215281,0.00743474214011648,3.88668224928608e-05,6.9193021177296e-05
"282",624,0.00103336924679422,0.00486639404542918,2.63744145338461e-05,5.48764662365108e-05
"283",625,0.000592030019178204,0.00374069948472191,1.88028988772768e-05,4.77000875893665e-05
"284",626,0.00136216504164465,0.00414890910440937,1.45296744736769e-05,4.47172366815633e-05
"285",627,8.52070209505134e-05,0.0021378658124581,6.70027162098452e-06,3.64490283135148e-05
"286",628,0.000355845062360865,0.00292175297277019,1.23393861602976e-05,4.17450561840738e-05
"287",629,0.000207675033772267,0.00268593083261067,1.14715043994309e-05,4.06046163856628e-05
"288",630,7.02331071618526e-05,0.0020958912874382,6.97608726887093e-06,3.46182264737011e-05
"289",631,0.000327057154235928,0.00307228051530293,1.48249855546901e-05,4.1488259440551e-05
"290",632,0.000971402412285472,0.00437733627119613,2.18876851279716e-05,4.78316738959928e-05
"291",633,0.000156354675124983,0.00227973078152688,8.19050165423104e-06,3.50825795689196e-05
"292",634,0.00133999786998705,0.00538861807546365,2.88282995304559e-05,5.26506922256291e-05
"293",635,5.66360603071392e-05,0.00183264101093863,4.88891378575757e-06,3.05930005227491e-05
"294",636,0.000171485245666682,0.00243880425396014,1.01305066216318e-05,3.51418144706491e-05
"295",637,0.000394681171650429,0.00289086622635655,1.24830008607414e-05,3.7487702144368e-05
"296",638,0.000460946759601702,0.00262811368253007,1.03245544593076e-05,3.02084489724898e-05
"297",639,0.000444635421669727,0.00299710827867271,1.31600014931076e-05,3.75936372818062e-05
"298",640,0.000387920324465526,0.00298159064958867,1.3673779200456e-05,3.76838673483292e-05
"299",641,0.000590410763292971,0.00351494973642104,1.69647047277404e-05,4.13852629329098e-05
"300",642,0.000821632889868171,0.00384228968260316,1.81043048113664e-05,4.14438129398106e-05
"301",643,4.18348320495522e-05,0.00170914490719135,4.06139467292396e-06,2.88049550731608e-05
"302",644,0.000540313711934844,0.00347925012163584,1.72173768093966e-05,4.13652247661825e-05
"303",645,0.000401582298428703,0.00288870400147169,1.25682560308377e-05,3.66013374655974e-05
"304",646,0.00010281662234084,0.0020307623231925,6.72192592163947e-06,3.14308645805704e-05
"305",647,0.000166439901215809,0.00209702695489695,6.55981795749142e-06,3.18036448813456e-05
"306",648,0.000262215133952533,0.00264729690886796,1.17462127767129e-05,3.47315491450001e-05
"307",649,0.000446211087538428,0.00289257198890758,1.2309987585669e-05,3.55133964428758e-05
